"Drug_name1","Drug_name2","OR","95.CI","Pvalue","ac"
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, FENOFIBRATE","ACETAMINOPHEN, FENOFIBRATE",0.63,"(0.48, 0.82)","4.18e-04",325
"SIMVASTATIN, GLIPIZIDE, LISINOPRIL","SIMVASTATIN, LISINOPRIL",0.63,"(0.48, 0.81)","2.02e-04",1359
"METFORMIN, ROSIGLITAZONE, AMLODIPINE","METFORMIN, AMLODIPINE",0.63,"(0.45, 0.85)","2.05e-03",536
"SULFAMETHOXAZOLE, TRIMETHOPRIM, AMLODIPINE","SULFAMETHOXAZOLE, AMLODIPINE",0.63,"(0.35, 1.19)","1.26e-01",117
"LOSARTAN, OMEPRAZOLE, POTASSIUM","LOSARTAN, OMEPRAZOLE",0.63,"(0.48, 0.82)","3.75e-04",293
"PRAVASTATIN, ACETYLSALICYLIC ACID, AMLODIPINE","PRAVASTATIN, ACETYLSALICYLIC ACID",0.63,"(0.48, 0.8)","1.04e-04",664
"SALMETEROL, FLUTICASONE PROPIONATE, IBUPROFEN","FLUTICASONE PROPIONATE, IBUPROFEN",0.63,"(0.48, 0.82)","3.90e-04",262
"METFORMIN, GLIMEPIRIDE, AMLODIPINE","METFORMIN, AMLODIPINE",0.63,"(0.44, 0.87)","3.84e-03",536
"RANITIDINE, DEXAMETHASONE, DIPHENHYDRAMINE","RANITIDINE, DEXAMETHASONE",0.63,"(0.43, 0.89)","7.34e-03",228
"METHYLPREDNISOLONE, PREDNISOLONE, CYCLOSPORINE","METHYLPREDNISOLONE, PREDNISOLONE",0.63,"(0.39, 0.97)","3.34e-02",155
"PREDNISONE, VINCRISTINE, CYCLOPHOSPHAMIDE","VINCRISTINE, CYCLOPHOSPHAMIDE",0.62,"(0.48, 0.8)","1.42e-04",272
"METHOTREXATE, ADALIMUMAB, HYDROCODONE","METHOTREXATE, HYDROCODONE",0.62,"(0.44, 0.87)","4.55e-03",178
"LOSARTAN, METOPROLOL, POTASSIUM","LOSARTAN, METOPROLOL",0.62,"(0.47, 0.82)","5.97e-04",360
"METHOTREXATE, VINCRISTINE, DEXAMETHASONE","VINCRISTINE, DEXAMETHASONE",0.62,"(0.47, 0.83)","6.81e-04",248
"METOPROLOL, SIMVASTATIN, ENALAPRIL","SIMVASTATIN, ENALAPRIL",0.62,"(0.45, 0.84)","1.47e-03",334
"ACETAMINOPHEN, ETHINYL ESTRADIOL, HYDROCODONE","ACETAMINOPHEN, HYDROCODONE",0.62,"(0.47, 0.81)","2.02e-04",3899
"PREDNISOLONE, ALENDRONATE, FOLIC ACID","PREDNISOLONE, ALENDRONATE",0.62,"(0.42, 0.91)","1.06e-02",224
"SALMETEROL, FLUTICASONE PROPIONATE, HYDROCODONE","FLUTICASONE PROPIONATE, HYDROCODONE",0.62,"(0.51, 0.75)","1.24e-06",476
"BUDESONIDE, ACETYLSALICYLIC ACID, FORMOTEROL","BUDESONIDE, ACETYLSALICYLIC ACID",0.62,"(0.47, 0.81)","3.31e-04",254
"NIACIN, VITAMIN D, ACETYLSALICYLIC ACID","NIACIN, VITAMIN D",0.62,"(0.45, 0.86)","3.31e-03",169
"ACETYLSALICYLIC ACID, ALLOPURINOL, AMLODIPINE","ACETYLSALICYLIC ACID, AMLODIPINE",0.62,"(0.49, 0.77)","5.10e-06",1952
"METHOTREXATE, DICLOFENAC, FOLIC ACID","METHOTREXATE, FOLIC ACID",0.62,"(0.43, 0.86)","3.01e-03",720
"NITROGLYCERIN, ACETYLSALICYLIC ACID, FENTANYL","ACETYLSALICYLIC ACID, FENTANYL",0.62,"(0.46, 0.83)","7.34e-04",457
"METFORMIN, FUROSEMIDE, LEVOTHYROXINE","FUROSEMIDE, LEVOTHYROXINE",0.62,"(0.49, 0.78)","1.10e-05",1080
"ACETAMINOPHEN, TRAMADOL, CODEINE","ACETAMINOPHEN, TRAMADOL",0.62,"(0.46, 0.82)","4.23e-04",1107
"OMEPRAZOLE, SPIRONOLACTONE, FUROSEMIDE","OMEPRAZOLE, FUROSEMIDE",0.62,"(0.5, 0.77)","3.14e-06",1030
"NIACIN, SIMVASTATIN, ACETYLSALICYLIC ACID","NIACIN, SIMVASTATIN",0.62,"(0.51, 0.75)","1.16e-06",452
"METFORMIN, RAMIPRIL, ATORVASTATIN","RAMIPRIL, ATORVASTATIN",0.62,"(0.49, 0.77)","1.02e-05",674
"ACETAMINOPHEN, DEXTROMETHORPHAN, GUAIFENESIN","ACETAMINOPHEN, GUAIFENESIN",0.62,"(0.49, 0.79)","4.91e-05",316
"SIMVASTATIN, FUROSEMIDE, HEPARIN","SIMVASTATIN, FUROSEMIDE",0.62,"(0.47, 0.8)","1.17e-04",1513
"METFORMIN, AMLODIPINE, LISINOPRIL","AMLODIPINE, LISINOPRIL",0.62,"(0.49, 0.78)","1.33e-05",786
"ACETAMINOPHEN, ADALIMUMAB, HYDROCODONE","ACETAMINOPHEN, HYDROCODONE",0.62,"(0.51, 0.74)","3.23e-08",3899
"QUETIAPINE, RISPERIDONE, HALOPERIDOL","RISPERIDONE, HALOPERIDOL",0.62,"(0.42, 0.9)","1.05e-02",126
"METFORMIN, SIMVASTATIN, LISINOPRIL","SIMVASTATIN, LISINOPRIL",0.62,"(0.53, 0.72)","2.26e-11",1359
"BUDESONIDE, FORMOTEROL, LEVOTHYROXINE","BUDESONIDE, LEVOTHYROXINE",0.62,"(0.44, 0.87)","4.19e-03",160
"METHOTREXATE, PANTOPRAZOLE, FOLIC ACID","METHOTREXATE, PANTOPRAZOLE",0.62,"(0.42, 0.9)","8.58e-03",128
"SIMVASTATIN, EZETIMIBE, LEVOTHYROXINE","SIMVASTATIN, EZETIMIBE",0.62,"(0.52, 0.72)","3.23e-10",2098
"PREDNISOLONE, ALENDRONATE, LANSOPRAZOLE","ALENDRONATE, LANSOPRAZOLE",0.62,"(0.45, 0.84)","1.30e-03",259
"VINCRISTINE, CYCLOPHOSPHAMIDE, FILGRASTIM","CYCLOPHOSPHAMIDE, FILGRASTIM",0.62,"(0.4, 0.94)","2.50e-02",100
"VITAMIN D, CALCIUM, FOLIC ACID","VITAMIN D, CALCIUM",0.62,"(0.5, 0.75)","2.97e-07",1471
"SALMETEROL, DILTIAZEM, FLUTICASONE PROPIONATE","SALMETEROL, DILTIAZEM",0.61,"(0.38, 1.03)","5.29e-02",104
"ACETYLSALICYLIC ACID, CLOPIDOGREL, ENOXAPARIN","ACETYLSALICYLIC ACID, CLOPIDOGREL",0.61,"(0.47, 0.79)","8.67e-05",2144
"METHOTREXATE, PREDNISOLONE, FOLIC ACID","METHOTREXATE, FOLIC ACID",0.61,"(0.48, 0.77)","1.07e-05",720
"METHOTREXATE, PREDNISONE, HYDROCODONE","PREDNISONE, HYDROCODONE",0.61,"(0.48, 0.77)","6.52e-06",762
"SPIRONOLACTONE, FAMOTIDINE, FUROSEMIDE","FAMOTIDINE, FUROSEMIDE",0.61,"(0.43, 0.85)","2.15e-03",320
"METOPROLOL, ATORVASTATIN, ROSIGLITAZONE","METOPROLOL, ROSIGLITAZONE",0.61,"(0.38, 0.96)","2.70e-02",124
"ACETYLSALICYLIC ACID, ALENDRONATE, LEVOTHYROXINE","ALENDRONATE, LEVOTHYROXINE",0.61,"(0.48, 0.77)","7.99e-06",687
"SULFAMETHOXAZOLE, TRIMETHOPRIM, ALLOPURINOL","SULFAMETHOXAZOLE, TRIMETHOPRIM",0.61,"(0.45, 0.82)","4.93e-04",1145
"METHOTREXATE, FOLIC ACID, HYDROXYCHLOROQUINE","FOLIC ACID, HYDROXYCHLOROQUINE",0.61,"(0.41, 0.91)","1.29e-02",124
"MONTELUKAST, PREDNISONE, SALMETEROL","PREDNISONE, SALMETEROL",0.61,"(0.46, 0.81)","2.82e-04",348
"ACETYLSALICYLIC ACID, CLOPIDOGREL, ENOXAPARIN","ACETYLSALICYLIC ACID, ENOXAPARIN",0.61,"(0.45, 0.81)","4.78e-04",315
"MONTELUKAST, PREDNISONE, SALMETEROL","MONTELUKAST, PREDNISONE",0.61,"(0.45, 0.82)","9.23e-04",226
"METFORMIN, ROSIGLITAZONE, EZETIMIBE","METFORMIN, EZETIMIBE",0.61,"(0.45, 0.81)","4.37e-04",413
"ACETAMINOPHEN, CODEINE, AMLODIPINE","ACETAMINOPHEN, AMLODIPINE",0.61,"(0.45, 0.81)","4.60e-04",945
"SALMETEROL, BUPROPION, FLUTICASONE PROPIONATE","BUPROPION, FLUTICASONE PROPIONATE",0.61,"(0.46, 0.8)","3.11e-04",241
"PREDNISONE, ADALIMUMAB, HYDROXYCHLOROQUINE","PREDNISONE, HYDROXYCHLOROQUINE",0.61,"(0.42, 0.85)","3.07e-03",236
"DIGOXIN, FUROSEMIDE, IRON","FUROSEMIDE, IRON",0.61,"(0.46, 0.79)","1.04e-04",542
"METOPROLOL, SALMETEROL, FLUTICASONE PROPIONATE","METOPROLOL, FLUTICASONE PROPIONATE",0.61,"(0.49, 0.76)","8.82e-06",357
"QUETIAPINE, VENLAFAXINE, CLONAZEPAM","VENLAFAXINE, CLONAZEPAM",0.61,"(0.43, 0.84)","1.83e-03",274
"PREDNISOLONE, DICLOFENAC, FOLIC ACID","PREDNISOLONE, FOLIC ACID",0.61,"(0.33, 1.04)","6.85e-02",160
"SALMETEROL, TRAZODONE, FLUTICASONE PROPIONATE","TRAZODONE, FLUTICASONE PROPIONATE",0.6,"(0.44, 0.83)","1.73e-03",182
"PREDNISONE, FOLIC ACID, INFLIXIMAB","PREDNISONE, INFLIXIMAB",0.6,"(0.41, 0.86)","3.78e-03",283
"METFORMIN, ATORVASTATIN, ROSIGLITAZONE","METFORMIN, ATORVASTATIN",0.6,"(0.5, 0.73)","1.26e-08",1111
"METOPROLOL, SIMVASTATIN, EZETIMIBE","SIMVASTATIN, EZETIMIBE",0.6,"(0.52, 0.69)","9.47e-14",2098
"PHENYLEPHRINE, ACETAMINOPHEN, GUAIFENESIN","ACETAMINOPHEN, GUAIFENESIN",0.6,"(0.47, 0.77)","2.23e-05",316
"RITUXIMAB, CYCLOPHOSPHAMIDE, DOXORUBICIN","RITUXIMAB, CYCLOPHOSPHAMIDE",0.6,"(0.42, 0.88)","6.10e-03",122
"ATORVASTATIN, ACETYLSALICYLIC ACID, HEPARIN","ATORVASTATIN, ACETYLSALICYLIC ACID",0.6,"(0.48, 0.75)","2.04e-06",3204
"PACLITAXEL, DEXAMETHASONE, DIPHENHYDRAMINE","PACLITAXEL, DEXAMETHASONE",0.6,"(0.43, 0.83)","1.00e-03",207
"LOSARTAN, POTASSIUM, AMLODIPINE","POTASSIUM, AMLODIPINE",0.6,"(0.48, 0.76)","1.05e-05",345
"SALMETEROL, SIMVASTATIN, FLUTICASONE PROPIONATE","SIMVASTATIN, FLUTICASONE PROPIONATE",0.6,"(0.49, 0.74)","2.11e-06",386
"METHOTREXATE, CYTARABINE, DEXAMETHASONE","METHOTREXATE, DEXAMETHASONE",0.6,"(0.4, 0.9)","1.09e-02",109
"SULFAMETHOXAZOLE, TRIMETHOPRIM, LISINOPRIL","SULFAMETHOXAZOLE, LISINOPRIL",0.6,"(0.32, 1.19)","1.05e-01",129
"SALMETEROL, EZETIMIBE, FLUTICASONE PROPIONATE","EZETIMIBE, FLUTICASONE PROPIONATE",0.6,"(0.43, 0.84)","2.06e-03",173
"METFORMIN, SIMVASTATIN, LEVOTHYROXINE","SIMVASTATIN, LEVOTHYROXINE",0.6,"(0.49, 0.73)","4.34e-08",1218
"METFORMIN, ROSIGLITAZONE, FUROSEMIDE","ROSIGLITAZONE, FUROSEMIDE",0.6,"(0.43, 0.84)","2.05e-03",171
"METFORMIN, SIMVASTATIN, GLIMEPIRIDE","METFORMIN, SIMVASTATIN",0.6,"(0.46, 0.77)","2.33e-05",1135
"RAMIPRIL, ATORVASTATIN, FUROSEMIDE","RAMIPRIL, ATORVASTATIN",0.6,"(0.48, 0.74)","9.02e-07",674
"METOPROLOL, SIMVASTATIN, ENALAPRIL","METOPROLOL, SIMVASTATIN",0.6,"(0.44, 0.79)","1.48e-04",1528
"ACETAMINOPHEN, ADALIMUMAB, FOLIC ACID","ACETAMINOPHEN, ADALIMUMAB",0.6,"(0.45, 0.79)","1.08e-04",360
"PREDNISONE, ACETAMINOPHEN, INFLIXIMAB","PREDNISONE, ACETAMINOPHEN",0.6,"(0.46, 0.77)","2.22e-05",1285
"POTASSIUM CHLORIDE, SIMVASTATIN, LEVOTHYROXINE","POTASSIUM CHLORIDE, SIMVASTATIN",0.6,"(0.44, 0.8)","3.00e-04",428
"SALMETEROL, FLUTICASONE PROPIONATE, LISINOPRIL","SALMETEROL, LISINOPRIL",0.6,"(0.41, 0.88)","6.85e-03",260
"METFORMIN, AMLODIPINE, LEVOTHYROXINE","AMLODIPINE, LEVOTHYROXINE",0.6,"(0.44, 0.8)","2.68e-04",708
"SPIRONOLACTONE, ALLOPURINOL, FUROSEMIDE","ALLOPURINOL, FUROSEMIDE",0.6,"(0.46, 0.76)","8.26e-06",782
"ROSIGLITAZONE, SIMVASTATIN, ACETYLSALICYLIC ACID","SIMVASTATIN, ACETYLSALICYLIC ACID",0.6,"(0.47, 0.75)","3.47e-06",3531
"SALMETEROL, CYCLOBENZAPRINE, FLUTICASONE PROPIONATE","CYCLOBENZAPRINE, FLUTICASONE PROPIONATE",0.6,"(0.43, 0.82)","1.22e-03",180
"LOSARTAN, METOPROLOL, POTASSIUM","METOPROLOL, POTASSIUM",0.6,"(0.44, 0.79)","2.12e-04",293
"PREDNISONE, CALCIUM, ADALIMUMAB","PREDNISONE, CALCIUM",0.59,"(0.44, 0.79)","1.25e-04",446
"METFORMIN, RAMIPRIL, FUROSEMIDE","METFORMIN, RAMIPRIL",0.59,"(0.43, 0.8)","3.99e-04",381
"TENOFOVIR, ZIDOVUDINE, LAMIVUDINE","TENOFOVIR, LAMIVUDINE",0.59,"(0.44, 0.8)","2.79e-04",228
"METHOTREXATE, PREDNISOLONE, INFLIXIMAB","PREDNISOLONE, INFLIXIMAB",0.59,"(0.4, 0.87)","5.96e-03",116
"ACETYLSALICYLIC ACID, DEXAMETHASONE, LENALIDOMIDE","ACETYLSALICYLIC ACID, DEXAMETHASONE",0.59,"(0.48, 0.72)","6.20e-08",494
"POTASSIUM, CIPROFLOXACIN, CLAVULANATE","POTASSIUM, CIPROFLOXACIN",0.59,"(0.44, 0.8)","5.64e-04",211
"PEGINTERFERON ALFA-2A, RIBAVIRIN, ACETAMINOPHEN","RIBAVIRIN, ACETAMINOPHEN",0.59,"(0.42, 0.83)","1.55e-03",156
"SIMVASTATIN, ACETYLSALICYLIC ACID, HEPARIN","SIMVASTATIN, ACETYLSALICYLIC ACID",0.59,"(0.47, 0.73)","5.18e-07",3531
"OLANZAPINE, QUETIAPINE, RISPERIDONE","OLANZAPINE, RISPERIDONE",0.59,"(0.43, 0.79)","3.16e-04",196
"SILDENAFIL, SPIRONOLACTONE, FUROSEMIDE","SILDENAFIL, FUROSEMIDE",0.59,"(0.35, 0.94)","2.08e-02",106
"TENOFOVIR, ZIDOVUDINE, LOPINAVIR","TENOFOVIR, LOPINAVIR",0.59,"(0.39, 0.87)","4.81e-03",178
"METHOTREXATE, PREDNISONE, ACETYLSALICYLIC ACID","PREDNISONE, ACETYLSALICYLIC ACID",0.59,"(0.46, 0.73)","6.90e-07",992
"PREDNISONE, ETANERCEPT, FOLIC ACID","PREDNISONE, FOLIC ACID",0.59,"(0.4, 0.83)","1.58e-03",633
"METHOTREXATE, DICLOFENAC, INFLIXIMAB","METHOTREXATE, INFLIXIMAB",0.58,"(0.31, 1.02)","5.52e-02",323
"OMEPRAZOLE, BUDESONIDE, FORMOTEROL","OMEPRAZOLE, BUDESONIDE",0.58,"(0.41, 0.83)","2.42e-03",151
"SIMVASTATIN, EZETIMIBE, LISINOPRIL","SIMVASTATIN, EZETIMIBE",0.58,"(0.49, 0.69)","6.00e-12",2098
"ATAZANAVIR, RITONAVIR, TENOFOVIR","ATAZANAVIR, TENOFOVIR",0.58,"(0.38, 0.92)","1.51e-02",148
"SALMETEROL, CALCIUM, FLUTICASONE PROPIONATE","CALCIUM, FLUTICASONE PROPIONATE",0.58,"(0.45, 0.75)","1.39e-05",306
"NIACIN, VITAMIN D, ACETYLSALICYLIC ACID","VITAMIN D, ACETYLSALICYLIC ACID",0.58,"(0.46, 0.73)","1.46e-06",862
"ACETAMINOPHEN, BUDESONIDE, FORMOTEROL","ACETAMINOPHEN, FORMOTEROL",0.58,"(0.38, 0.91)","1.58e-02",119
"BUDESONIDE, FORMOTEROL, FUROSEMIDE","BUDESONIDE, FUROSEMIDE",0.58,"(0.41, 0.82)","1.51e-03",152
"PAROXETINE, SALMETEROL, FLUTICASONE PROPIONATE","PAROXETINE, FLUTICASONE PROPIONATE",0.58,"(0.43, 0.77)","1.63e-04",223
"RAMIPRIL, SIMVASTATIN, BISOPROLOL","RAMIPRIL, SIMVASTATIN",0.58,"(0.45, 0.74)","2.35e-06",838
"METHOTREXATE, VITAMIN D, FOLIC ACID","VITAMIN D, FOLIC ACID",0.58,"(0.45, 0.74)","4.99e-06",341
"PACLITAXEL, BEVACIZUMAB, CARBOPLATIN","PACLITAXEL, CARBOPLATIN",0.58,"(0.39, 0.83)","1.81e-03",290
"METHOTREXATE, FOLIC ACID, ISONIAZID","METHOTREXATE, FOLIC ACID",0.58,"(0.32, 0.96)","3.13e-02",720
"DEXAMETHASONE, FLUOROURACIL, LEUCOVORIN","DEXAMETHASONE, FLUOROURACIL",0.58,"(0.38, 0.87)","6.53e-03",110
"RITONAVIR, ZIDOVUDINE, LAMIVUDINE","RITONAVIR, ZIDOVUDINE",0.58,"(0.4, 0.84)","3.21e-03",159
"MONTELUKAST, SALBUTAMOL, FORMOTEROL","MONTELUKAST, FORMOTEROL",0.58,"(0.37, 0.88)","8.64e-03",103
"RITONAVIR, ZIDOVUDINE, LAMIVUDINE","RITONAVIR, LAMIVUDINE",0.58,"(0.45, 0.73)","2.45e-06",315
"SIMVASTATIN, ACETYLSALICYLIC ACID, GLIMEPIRIDE","SIMVASTATIN, ACETYLSALICYLIC ACID",0.57,"(0.44, 0.74)","7.26e-06",3531
"WARFARIN, EZETIMIBE, FUROSEMIDE","WARFARIN, EZETIMIBE",0.57,"(0.43, 0.75)","2.64e-05",304
"MELPHALAN, PREDNISONE, THALIDOMIDE","PREDNISONE, THALIDOMIDE",0.57,"(0.41, 0.79)","4.83e-04",177
"SALBUTAMOL, TIOTROPIUM, LEVOTHYROXINE","SALBUTAMOL, LEVOTHYROXINE",0.57,"(0.43, 0.75)","2.13e-05",608
"RAMIPRIL, SIMVASTATIN, BISOPROLOL","SIMVASTATIN, BISOPROLOL",0.57,"(0.44, 0.74)","6.04e-06",414
"METFORMIN, EXENATIDE, FUROSEMIDE","METFORMIN, FUROSEMIDE",0.57,"(0.38, 0.82)","1.48e-03",648
"METFORMIN, OMEPRAZOLE, LEVOTHYROXINE","OMEPRAZOLE, LEVOTHYROXINE",0.57,"(0.42, 0.76)","3.75e-05",901
"OMEPRAZOLE, ACETAMINOPHEN, CODEINE","OMEPRAZOLE, CODEINE",0.57,"(0.39, 0.83)","3.22e-03",162
"MONTELUKAST, SALBUTAMOL, FORMOTEROL","MONTELUKAST, SALBUTAMOL",0.57,"(0.39, 0.8)","4.99e-04",585
"SALMETEROL, CONJUGATED ESTROGENS, FLUTICASONE PROPIONATE","CONJUGATED ESTROGENS, FLUTICASONE PROPIONATE",0.57,"(0.41, 0.78)","3.03e-04",184
"PREDNISONE, SULFAMETHOXAZOLE, TACROLIMUS","PREDNISONE, SULFAMETHOXAZOLE",0.57,"(0.37, 0.84)","3.69e-03",197
"SALMETEROL, FLUTICASONE PROPIONATE, GABAPENTIN","FLUTICASONE PROPIONATE, GABAPENTIN",0.57,"(0.46, 0.7)","5.22e-08",416
"MONTELUKAST, SALBUTAMOL, FORMOTEROL","SALBUTAMOL, FORMOTEROL",0.57,"(0.39, 0.81)","9.56e-04",297
"METHOTREXATE, SULFASALAZINE, FOLIC ACID","METHOTREXATE, FOLIC ACID",0.56,"(0.35, 0.86)","4.69e-03",720
"SALMETEROL, FLUTICASONE PROPIONATE, LANSOPRAZOLE","FLUTICASONE PROPIONATE, LANSOPRAZOLE",0.56,"(0.44, 0.72)","4.20e-06",290
"METHOTREXATE, ACETAMINOPHEN, CODEINE","METHOTREXATE, ACETAMINOPHEN",0.56,"(0.37, 0.82)","1.72e-03",357
"METHOTREXATE, FOLIC ACID, IRON","METHOTREXATE, FOLIC ACID",0.56,"(0.33, 0.9)","1.20e-02",720
"WARFARIN, FUROSEMIDE, LANSOPRAZOLE","WARFARIN, LANSOPRAZOLE",0.56,"(0.43, 0.73)","7.67e-06",319
"SULFAMETHOXAZOLE, TRIMETHOPRIM, VALACICLOVIR","TRIMETHOPRIM, VALACICLOVIR",0.56,"(0.36, 0.9)","1.06e-02",109
"VINCRISTINE, CYCLOPHOSPHAMIDE, DOXORUBICIN","VINCRISTINE, CYCLOPHOSPHAMIDE",0.56,"(0.43, 0.72)","7.10e-06",272
"LOSARTAN, POTASSIUM, HYDROCHLOROTHIAZIDE","POTASSIUM, HYDROCHLOROTHIAZIDE",0.56,"(0.44, 0.71)","7.98e-07",325
"VITAMIN D, CALCIUM, ADALIMUMAB","CALCIUM, ADALIMUMAB",0.56,"(0.37, 0.83)","2.95e-03",140
"ROSUVASTATIN, SALMETEROL, FLUTICASONE PROPIONATE","ROSUVASTATIN, FLUTICASONE PROPIONATE",0.56,"(0.41, 0.77)","2.19e-04",188
"SULFAMETHOXAZOLE, TACROLIMUS, TRIMETHOPRIM","SULFAMETHOXAZOLE, TRIMETHOPRIM",0.56,"(0.42, 0.73)","3.31e-06",1145
"TRASTUZUMAB, CARBOPLATIN, DOCETAXEL","TRASTUZUMAB, DOCETAXEL",0.56,"(0.38, 0.81)","1.08e-03",160
"PREDNISOLONE, ACETAMINOPHEN, CODEINE","ACETAMINOPHEN, CODEINE",0.56,"(0.37, 0.81)","1.03e-03",738
"SALBUTAMOL, SALMETEROL, FEXOFENADINE","SALBUTAMOL, FEXOFENADINE",0.56,"(0.42, 0.73)","7.12e-06",314
"ROSIGLITAZONE, ACETYLSALICYLIC ACID, LISINOPRIL","ACETYLSALICYLIC ACID, LISINOPRIL",0.56,"(0.4, 0.75)","3.51e-05",1873
"PREDNISONE, VINCRISTINE, CYTARABINE","PREDNISONE, VINCRISTINE",0.55,"(0.3, 0.96)","3.27e-02",172
"METFORMIN, GLIMEPIRIDE, LISINOPRIL","GLIMEPIRIDE, LISINOPRIL",0.55,"(0.37, 0.81)","1.62e-03",124
"MONTELUKAST, SALBUTAMOL, FEXOFENADINE","SALBUTAMOL, FEXOFENADINE",0.55,"(0.41, 0.73)","1.55e-05",314
"METFORMIN, PANTOPRAZOLE, SIMVASTATIN","METFORMIN, PANTOPRAZOLE",0.55,"(0.38, 0.78)","4.45e-04",275
"SALMETEROL, ALPRAZOLAM, FLUTICASONE PROPIONATE","ALPRAZOLAM, FLUTICASONE PROPIONATE",0.55,"(0.43, 0.71)","1.56e-06",294
"METHOTREXATE, SIMVASTATIN, ADALIMUMAB","METHOTREXATE, SIMVASTATIN",0.55,"(0.35, 0.84)","3.54e-03",128
"SIMVASTATIN, SULFAMETHOXAZOLE, TRIMETHOPRIM","SIMVASTATIN, TRIMETHOPRIM",0.55,"(0.43, 0.71)","2.34e-06",328
"ATORVASTATIN, SALMETEROL, FLUTICASONE PROPIONATE","ATORVASTATIN, FLUTICASONE PROPIONATE",0.55,"(0.44, 0.68)","2.71e-08",387
"PREDNISOLONE, CYCLOPHOSPHAMIDE, DOXORUBICIN","PREDNISOLONE, CYCLOPHOSPHAMIDE",0.55,"(0.38, 0.78)","4.13e-04",154
"SALMETEROL, ALENDRONATE, FLUTICASONE PROPIONATE","ALENDRONATE, FLUTICASONE PROPIONATE",0.55,"(0.42, 0.72)","6.64e-06",256
"METHOTREXATE, CYCLOPHOSPHAMIDE, DOXORUBICIN","METHOTREXATE, CYCLOPHOSPHAMIDE",0.55,"(0.34, 0.85)","5.24e-03",125
"ADALIMUMAB, FOLIC ACID, LEVOTHYROXINE","FOLIC ACID, LEVOTHYROXINE",0.55,"(0.4, 0.74)","4.41e-05",355
"VITAMIN D, ADALIMUMAB, FOLIC ACID","VITAMIN D, FOLIC ACID",0.55,"(0.4, 0.74)","3.16e-05",341
"ROSIGLITAZONE, SIMVASTATIN, LISINOPRIL","SIMVASTATIN, LISINOPRIL",0.55,"(0.4, 0.73)","1.61e-05",1359
"METHOTREXATE, METOPROLOL, ADALIMUMAB","METHOTREXATE, METOPROLOL",0.55,"(0.36, 0.82)","2.45e-03",132
"METFORMIN, ROSIGLITAZONE, SIMVASTATIN","METFORMIN, SIMVASTATIN",0.55,"(0.44, 0.67)","9.90e-10",1135
"MYCOPHENOLATE MOFETIL, PREDNISONE, TRIMETHOPRIM","MYCOPHENOLATE MOFETIL, PREDNISONE",0.54,"(0.36, 0.79)","8.16e-04",290
"PREDNISONE, ACETAMINOPHEN, ADALIMUMAB","PREDNISONE, ACETAMINOPHEN",0.54,"(0.44, 0.66)","2.32e-10",1285
"MEDROXYPROGESTERONE, NORETHINDRONE, CONJUGATED ESTROGENS","MEDROXYPROGESTERONE, CONJUGATED ESTROGENS",0.54,"(0.17, 1.29)","2.27e-01",191
"PREDNISONE, TACROLIMUS, TRIMETHOPRIM","PREDNISONE, TRIMETHOPRIM",0.54,"(0.36, 0.79)","7.70e-04",221
"SALBUTAMOL, SIMVASTATIN, IPRATROPIUM BROMIDE","SIMVASTATIN, IPRATROPIUM BROMIDE",0.54,"(0.4, 0.74)","8.61e-05",235
"SIMVASTATIN, TIOTROPIUM, FUROSEMIDE","SIMVASTATIN, FUROSEMIDE",0.54,"(0.4, 0.71)","1.99e-06",1513
"METHOTREXATE, ACETAMINOPHEN, ALENDRONATE","METHOTREXATE, ACETAMINOPHEN",0.54,"(0.33, 0.83)","2.99e-03",357
"MIDAZOLAM, ACETAMINOPHEN, FENTANYL","ACETAMINOPHEN, FENTANYL",0.54,"(0.4, 0.7)","1.76e-06",1108
"ATAZANAVIR, RITONAVIR, EMTRICITABINE","RITONAVIR, EMTRICITABINE",0.53,"(0.38, 0.74)","6.72e-05",213
"METHOTREXATE, ACETAMINOPHEN, ETANERCEPT","METHOTREXATE, ACETAMINOPHEN",0.53,"(0.34, 0.81)","1.85e-03",357
"LOSARTAN, OMEPRAZOLE, POTASSIUM","OMEPRAZOLE, POTASSIUM",0.53,"(0.41, 0.69)","2.91e-07",374
"RITONAVIR, ZIDOVUDINE, LOPINAVIR","RITONAVIR, LOPINAVIR",0.53,"(0.41, 0.69)","3.00e-07",370
"MESALAZINE, AZATHIOPRINE, INFLIXIMAB","MESALAZINE, AZATHIOPRINE",0.53,"(0.34, 0.81)","2.49e-03",103
"SILDENAFIL, SPIRONOLACTONE, FUROSEMIDE","SPIRONOLACTONE, FUROSEMIDE",0.53,"(0.34, 0.8)","1.31e-03",776
"SPIRONOLACTONE, ZOLPIDEM, FUROSEMIDE","ZOLPIDEM, FUROSEMIDE",0.53,"(0.41, 0.69)","2.97e-07",656
"METFORMIN, EXENATIDE, LEVOTHYROXINE","METFORMIN, LEVOTHYROXINE",0.53,"(0.36, 0.75)","1.55e-04",552
"TENOFOVIR, EFAVIRENZ, EMTRICITABINE","TENOFOVIR, EFAVIRENZ",0.53,"(0.38, 0.74)","1.45e-04",155
"METHOTREXATE, OMEPRAZOLE, FOLIC ACID","OMEPRAZOLE, FOLIC ACID",0.53,"(0.42, 0.66)","5.29e-09",408
"METHOTREXATE, VINCRISTINE, CYCLOPHOSPHAMIDE","METHOTREXATE, VINCRISTINE",0.53,"(0.37, 0.75)","2.74e-04",140
