"Drug_name","OR","95.CI","Pvalue","ac"
"TOPIRAMATE, VALPROIC ACID",0.99,"(0.78, 1.25)","1.00e+00",136860
"TACROLIMUS, ACYCLOVIR",0.99,"(0.75, 1.29)","1.00e+00",136860
"PANTOPRAZOLE, DIPYRONE",0.99,"(0.69, 1.37)","1.00e+00",136860
"VANCOMYCIN, HEPARIN",0.99,"(0.79, 1.22)","9.57e-01",136860
"ROFECOXIB, VALDECOXIB",0.99,"(0.81, 1.2)","9.61e-01",136860
"ADALIMUMAB, LISINOPRIL",0.99,"(0.81, 1.19)","9.25e-01",136860
"METHYLPREDNISOLONE, VANCOMYCIN",0.98,"(0.71, 1.33)","1.00e+00",136860
"PREDNISOLONE, TIOTROPIUM",0.98,"(0.7, 1.35)","1.00e+00",136860
"METOPROLOL, ADALIMUMAB",0.98,"(0.81, 1.18)","9.26e-01",136860
"ROSIGLITAZONE, GLIPIZIDE",0.98,"(0.82, 1.17)","8.97e-01",136860
"MESALAZINE, INFLIXIMAB",0.98,"(0.84, 1.14)","8.80e-01",136860
"METFORMIN, METHOTREXATE",0.98,"(0.77, 1.24)","9.53e-01",136860
"VINCRISTINE, DAUNORUBICIN",0.98,"(0.73, 1.28)","9.45e-01",136860
"TRAMADOL, ETANERCEPT",0.98,"(0.67, 1.38)","1.00e+00",136860
"ETANERCEPT, AMLODIPINE",0.97,"(0.68, 1.34)","9.35e-01",136860
"VALPROIC ACID, FOLIC ACID",0.97,"(0.68, 1.35)","9.34e-01",136860
"DROSPIRENONE, IBUPROFEN",0.97,"(0.81, 1.15)","7.66e-01",136860
"TRAMADOL, ADALIMUMAB",0.97,"(0.78, 1.19)","8.38e-01",136860
"METFORMIN, VARENICLINE",0.97,"(0.73, 1.26)","8.96e-01",136860
"PREDNISONE, INFLIXIMAB",0.97,"(0.86, 1.09)","6.33e-01",136860
"TENOFOVIR, ENFUVIRTIDE",0.97,"(0.71, 1.3)","9.41e-01",136860
"ADALIMUMAB, AMLODIPINE",0.97,"(0.79, 1.17)","8.08e-01",136860
"PROCHLORPERAZINE, LOPERAMIDE",0.97,"(0.69, 1.32)","9.38e-01",136860
"TRASTUZUMAB, CARBOPLATIN",0.97,"(0.73, 1.27)","8.92e-01",136860
"BUDESONIDE, FORMOTEROL",0.97,"(0.89, 1.05)","4.39e-01",136860
"EPINEPHRINE, HEPARIN",0.97,"(0.67, 1.35)","9.33e-01",136860
"PEGFILGRASTIM, CYCLOPHOSPHAMIDE",0.97,"(0.8, 1.15)","7.58e-01",136860
"BORTEZOMIB, CYCLOPHOSPHAMIDE",0.97,"(0.74, 1.25)","8.48e-01",136860
"PREDNISONE, ADALIMUMAB",0.96,"(0.88, 1.05)","4.29e-01",136860
"VITAMIN C, ADALIMUMAB",0.96,"(0.68, 1.33)","9.35e-01",136860
"DEFERASIROX, FOLIC ACID",0.96,"(0.68, 1.32)","8.75e-01",136860
"PREDNISOLONE, ALLOPURINOL",0.96,"(0.75, 1.21)","8.19e-01",136860
"TENOFOVIR, EFAVIRENZ",0.96,"(0.81, 1.13)","6.59e-01",136860
"ACETAMINOPHEN, ETANERCEPT",0.96,"(0.78, 1.18)","7.61e-01",136860
"SIMVASTATIN, VARENICLINE",0.96,"(0.78, 1.18)","7.61e-01",136860
"METHOTREXATE, TRAMADOL",0.96,"(0.78, 1.17)","7.62e-01",136860
"METOPROLOL, ROSIGLITAZONE",0.96,"(0.8, 1.15)","6.87e-01",136860
"ATORVASTATIN, ETANERCEPT",0.96,"(0.66, 1.36)","9.31e-01",136860
"ARIPIPRAZOLE, LAMOTRIGINE",0.96,"(0.74, 1.22)","8.06e-01",136860
"MYCOPHENOLIC ACID, PREDNISONE",0.96,"(0.66, 1.35)","9.32e-01",136860
"PRAVASTATIN, GLIMEPIRIDE",0.96,"(0.66, 1.35)","9.32e-01",136860
"BUDESONIDE, ADALIMUMAB",0.96,"(0.71, 1.26)","8.36e-01",136860
"BEVACIZUMAB, LISINOPRIL",0.96,"(0.66, 1.34)","8.66e-01",136860
"PREDNISOLONE, AZATHIOPRINE",0.96,"(0.79, 1.15)","6.75e-01",136860
"METHOTREXATE, PREDNISONE",0.96,"(0.88, 1.04)","2.89e-01",136860
"TOPIRAMATE, LEVETIRACETAM",0.96,"(0.69, 1.29)","8.22e-01",136860
"SUNITINIB, LEVOTHYROXINE",0.96,"(0.7, 1.27)","8.31e-01",136860
"METHOTREXATE, ATENOLOL",0.95,"(0.76, 1.19)","7.43e-01",136860
"LEFLUNOMIDE, LEVOTHYROXINE",0.95,"(0.66, 1.33)","8.68e-01",136860
"MEMANTINE, ACETYLSALICYLIC ACID",0.95,"(0.71, 1.26)","7.83e-01",136860
"METHYLPREDNISOLONE, FOLIC ACID",0.95,"(0.69, 1.28)","8.26e-01",136860
"MORPHINE, CODEINE",0.95,"(0.7, 1.27)","8.30e-01",136860
"METHOTREXATE, LEVOTHYROXINE",0.95,"(0.81, 1.11)","5.63e-01",136860
"METHYLPREDNISOLONE, INFLIXIMAB",0.95,"(0.65, 1.33)","8.65e-01",136860
"BEVACIZUMAB, DOXORUBICIN",0.95,"(0.71, 1.24)","7.89e-01",136860
"RITONAVIR, TENOFOVIR",0.95,"(0.86, 1.05)","3.15e-01",136860
"VALPROIC ACID, LEVETIRACETAM",0.95,"(0.75, 1.19)","6.96e-01",136860
"ADALIMUMAB, DICLOFENAC",0.95,"(0.75, 1.18)","6.62e-01",136860
"NEVIRAPINE, LAMIVUDINE",0.95,"(0.79, 1.12)","5.53e-01",136860
"ERLOTINIB, GEMCITABINE",0.94,"(0.68, 1.28)","8.19e-01",136860
"TRANDOLAPRIL, VERAPAMIL",0.94,"(0.67, 1.29)","8.16e-01",136860
"PREDNISOLONE, CALCIUM CARBONATE",0.94,"(0.72, 1.22)","7.49e-01",136860
"AMPHOTERICIN B, PREDNISOLONE",0.94,"(0.64, 1.34)","8.61e-01",136860
"BEVACIZUMAB, DEXAMETHASONE",0.94,"(0.78, 1.13)","5.30e-01",136860
"SIMVASTATIN, ADALIMUMAB",0.94,"(0.77, 1.14)","5.68e-01",136860
"SULFAMETHOXAZOLE, CYCLOPHOSPHAMIDE",0.94,"(0.72, 1.2)","6.73e-01",136860
"CLOPIDOGREL, HEPARIN",0.94,"(0.78, 1.13)","5.28e-01",136860
"DABIGATRAN ETEXILATE, LISINOPRIL",0.94,"(0.67, 1.28)","7.58e-01",136860
"RANITIDINE, ADALIMUMAB",0.94,"(0.68, 1.25)","7.19e-01",136860
"RIBAVIRIN, AMLODIPINE",0.94,"(0.64, 1.33)","7.94e-01",136860
"LORAZEPAM, CLOZAPINE",0.94,"(0.7, 1.22)","6.93e-01",136860
"REBAMIPIDE, DICLOFENAC",0.94,"(0.68, 1.26)","7.66e-01",136860
"ATAZANAVIR, ZIDOVUDINE",0.93,"(0.69, 1.23)","6.82e-01",136860
"DROSPIRENONE, ESOMEPRAZOLE",0.93,"(0.63, 1.33)","7.94e-01",136860
"PIPERACILLIN, VANCOMYCIN",0.93,"(0.71, 1.19)","6.23e-01",136860
"METHOTREXATE, CALCIUM CARBONATE",0.93,"(0.71, 1.2)","6.59e-01",136860
"ACETYLSALICYLIC ACID, ADALIMUMAB",0.93,"(0.79, 1.08)","3.39e-01",136860
"ROPINIROLE, LEVODOPA",0.93,"(0.71, 1.19)","6.21e-01",136860
"ATAZANAVIR, TENOFOVIR",0.93,"(0.78, 1.09)","3.75e-01",136860
"PANTOPRAZOLE, INFLIXIMAB",0.93,"(0.66, 1.27)","6.98e-01",136860
"ADALIMUMAB, LEVOTHYROXINE",0.92,"(0.8, 1.06)","2.67e-01",136860
"DEXAMETHASONE, FLUOROURACIL",0.92,"(0.76, 1.11)","4.28e-01",136860
"RITONAVIR, LOPINAVIR",0.92,"(0.83, 1.02)","1.27e-01",136860
"MIDAZOLAM, NITROGLYCERIN",0.92,"(0.65, 1.27)","6.95e-01",136860
"POTASSIUM CHLORIDE, ADALIMUMAB",0.92,"(0.66, 1.25)","6.51e-01",136860
"METHOTREXATE, ESOMEPRAZOLE",0.92,"(0.74, 1.13)","4.73e-01",136860
"MEROPENEM, FUROSEMIDE",0.92,"(0.65, 1.26)","6.95e-01",136860
"FLUCONAZOLE, LAMIVUDINE",0.92,"(0.63, 1.29)","7.37e-01",136860
"TRIMETHOPRIM, CYCLOPHOSPHAMIDE",0.92,"(0.74, 1.13)","4.48e-01",136860
"SALBUTAMOL, ETHINYL ESTRADIOL",0.92,"(0.66, 1.24)","6.55e-01",136860
"MIDAZOLAM, LIDOCAINE",0.92,"(0.65, 1.26)","6.40e-01",136860
"TOPIRAMATE, LAMOTRIGINE",0.91,"(0.71, 1.16)","4.88e-01",136860
"OMEPRAZOLE, ADALIMUMAB",0.91,"(0.79, 1.06)","2.41e-01",136860
"METHOTREXATE, HYDROCHLOROTHIAZIDE",0.91,"(0.74, 1.12)","4.21e-01",136860
"ROSIGLITAZONE, GLIMEPIRIDE",0.91,"(0.76, 1.08)","3.16e-01",136860
"EFAVIRENZ, LAMIVUDINE",0.91,"(0.77, 1.08)","2.96e-01",136860
"ACETAMINOPHEN, DALTEPARIN",0.91,"(0.62, 1.3)","7.26e-01",136860
"ESOMEPRAZOLE, INFLIXIMAB",0.91,"(0.66, 1.23)","6.04e-01",136860
"METHOTREXATE, OMEPRAZOLE",0.91,"(0.79, 1.05)","1.95e-01",136860
"SULFAMETHOXAZOLE, ALLOPURINOL",0.91,"(0.68, 1.19)","5.13e-01",136860
"MYCOPHENOLATE MOFETIL, AZATHIOPRINE",0.91,"(0.61, 1.3)","6.63e-01",136860
"MONTELUKAST, ADALIMUMAB",0.91,"(0.63, 1.27)","6.23e-01",136860
"TACROLIMUS, LANSOPRAZOLE",0.9,"(0.63, 1.26)","6.28e-01",136860
"METHOTREXATE, DAUNORUBICIN",0.9,"(0.64, 1.25)","5.83e-01",136860
"MELPHALAN, CYCLOSPORINE",0.9,"(0.61, 1.28)","6.64e-01",136860
"METHYLPREDNISOLONE, PREDNISOLONE",0.9,"(0.76, 1.05)","2.00e-01",136860
"TACROLIMUS, CYCLOSPORINE",0.9,"(0.69, 1.15)","4.36e-01",136860
"METFORMIN, HEPARIN",0.9,"(0.61, 1.27)","6.09e-01",136860
"MAGNESIUM OXIDE, PREDNISOLONE",0.9,"(0.68, 1.16)","4.47e-01",136860
"METFORMIN, LIRAGLUTIDE",0.89,"(0.68, 1.15)","4.19e-01",136860
"TENOFOVIR, ZIDOVUDINE",0.89,"(0.73, 1.08)","2.53e-01",136860
"METHOTREXATE, RISEDRONATE",0.89,"(0.71, 1.11)","3.36e-01",136860
"OMEPRAZOLE, CARBOPLATIN",0.89,"(0.61, 1.26)","6.15e-01",136860
"QUETIAPINE, HALOPERIDOL",0.89,"(0.73, 1.08)","2.64e-01",136860
"ACETYLSALICYLIC ACID, FLUOROURACIL",0.89,"(0.61, 1.26)","5.58e-01",136860
"CYCLOPHOSPHAMIDE, FILGRASTIM",0.89,"(0.72, 1.08)","2.69e-01",136860
"QUETIAPINE, VARENICLINE",0.89,"(0.6, 1.26)","5.53e-01",136860
"HYDROCORTISONE, INFLIXIMAB",0.89,"(0.66, 1.17)","4.59e-01",136860
"EXENATIDE, LEVOTHYROXINE",0.88,"(0.67, 1.14)","3.90e-01",136860
"RITONAVIR, DARUNAVIR",0.88,"(0.74, 1.05)","1.55e-01",136860
"SORAFENIB, FUROSEMIDE",0.88,"(0.64, 1.18)","4.38e-01",136860
"VENLAFAXINE, ADALIMUMAB",0.88,"(0.6, 1.25)","5.59e-01",136860
"VINBLASTINE, DOXORUBICIN",0.88,"(0.61, 1.24)","5.12e-01",136860
"MELOXICAM, ADALIMUMAB",0.88,"(0.68, 1.12)","3.46e-01",136860
"METFORMIN, ROSIGLITAZONE",0.88,"(0.81, 0.95)","1.81e-03",136860
"METFORMIN, ADALIMUMAB",0.88,"(0.69, 1.1)","2.76e-01",136860
"OXYCODONE, SUNITINIB",0.88,"(0.61, 1.22)","4.80e-01",136860
"INSULIN LISPRO, INSULIN- ISOPHANE",0.88,"(0.69, 1.1)","2.95e-01",136860
"MYCOPHENOLATE MOFETIL, SULFAMETHOXAZOLE",0.88,"(0.68, 1.12)","2.98e-01",136860
"CALCIUM CARBONATE, ADALIMUMAB",0.88,"(0.64, 1.17)","4.38e-01",136860
"CLOZAPINE, HALOPERIDOL",0.87,"(0.65, 1.15)","3.64e-01",136860
"DARUNAVIR, LAMIVUDINE",0.87,"(0.64, 1.18)","4.34e-01",136860
"CARBOPLATIN, GEMCITABINE",0.87,"(0.7, 1.08)","2.27e-01",136860
"METOPROLOL, MIDAZOLAM",0.87,"(0.62, 1.21)","4.86e-01",136860
"MAGNESIUM OXIDE, DEXAMETHASONE",0.87,"(0.66, 1.13)","3.51e-01",136860
"PREDNISOLONE, RISEDRONATE",0.87,"(0.68, 1.11)","2.98e-01",136860
"ADALIMUMAB, FOLIC ACID",0.87,"(0.79, 0.96)","4.60e-03",136860
"PREDNISONE, CERTOLIZUMAB PEGOL",0.87,"(0.63, 1.18)","4.19e-01",136860
"FAMOTIDINE, GRANISETRON",0.87,"(0.58, 1.25)","5.42e-01",136860
"ATAZANAVIR, ABACAVIR",0.87,"(0.65, 1.14)","3.56e-01",136860
"BEVACIZUMAB, LEVOTHYROXINE",0.87,"(0.59, 1.23)","5.01e-01",136860
"MYCOPHENOLIC ACID, TACROLIMUS",0.87,"(0.61, 1.2)","4.35e-01",136860
"METHOTREXATE, CELECOXIB",0.87,"(0.73, 1.02)","1.02e-01",136860
"ACETYLSALICYLIC ACID, EXENATIDE",0.87,"(0.72, 1.04)","1.28e-01",136860
"CYCLOPHOSPHAMIDE, EPIRUBICIN",0.87,"(0.7, 1.05)","1.62e-01",136860
"LAMIVUDINE, LOPINAVIR",0.86,"(0.74, 1.01)","6.71e-02",136860
"ATENOLOL, ADALIMUMAB",0.86,"(0.68, 1.08)","2.06e-01",136860
"METHOTREXATE, NAPROXEN",0.86,"(0.68, 1.09)","2.28e-01",136860
"METHOTREXATE, HYDROXYCHLOROQUINE",0.86,"(0.74, 1)","4.35e-02",136860
"AZITHROMYCIN, DROSPIRENONE",0.86,"(0.58, 1.23)","4.96e-01",136860
"VARENICLINE, ESCITALOPRAM",0.86,"(0.62, 1.16)","3.54e-01",136860
"METOPROLOL, EXENATIDE",0.86,"(0.63, 1.15)","3.64e-01",136860
"CARBOPLATIN, DEXAMETHASONE",0.86,"(0.71, 1.03)","1.10e-01",136860
"SIROLIMUS, TACROLIMUS",0.86,"(0.63, 1.15)","3.34e-01",136860
"RITONAVIR, LAMIVUDINE",0.86,"(0.76, 0.96)","6.57e-03",136860
"MAGNESIUM OXIDE, REBAMIPIDE",0.86,"(0.63, 1.14)","3.39e-01",136860
"CARBOPLATIN, CYCLOPHOSPHAMIDE",0.86,"(0.57, 1.24)","4.83e-01",136860
"NITROGLYCERIN, HEPARIN",0.86,"(0.67, 1.08)","1.94e-01",136860
"SIMVASTATIN, EXENATIDE",0.86,"(0.67, 1.08)","2.04e-01",136860
"MYCOPHENOLATE MOFETIL, TRIMETHOPRIM",0.85,"(0.68, 1.06)","1.61e-01",136860
"METHYLPREDNISOLONE, AZATHIOPRINE",0.85,"(0.58, 1.22)","4.46e-01",136860
"TRAMADOL, INFLIXIMAB",0.85,"(0.58, 1.22)","4.46e-01",136860
"METHOTREXATE, ALENDRONATE",0.85,"(0.72, 1)","5.10e-02",136860
"RANITIDINE, CARBOPLATIN",0.85,"(0.59, 1.2)","4.19e-01",136860
"ONDANSETRON, BEVACIZUMAB",0.85,"(0.66, 1.08)","2.09e-01",136860
"ADALIMUMAB, ALENDRONATE",0.85,"(0.69, 1.03)","1.13e-01",136860
"QUETIAPINE, ZIPRASIDONE",0.85,"(0.68, 1.05)","1.35e-01",136860
"ABACAVIR, EFAVIRENZ",0.85,"(0.62, 1.14)","3.26e-01",136860
"VANCOMYCIN, CEFEPIME",0.85,"(0.59, 1.18)","3.54e-01",136860
"ONDANSETRON, FLUOROURACIL",0.85,"(0.65, 1.08)","2.06e-01",136860
"MAGNESIUM, ADALIMUMAB",0.84,"(0.58, 1.19)","3.76e-01",136860
"TENOFOVIR, EMTRICITABINE",0.84,"(0.75, 0.94)","1.23e-03",136860
"ETANERCEPT, LANSOPRAZOLE",0.84,"(0.58, 1.18)","3.77e-01",136860
"ADALIMUMAB, HYDROCHLOROTHIAZIDE",0.84,"(0.68, 1.02)","8.78e-02",136860
"SIMVASTATIN, DABIGATRAN ETEXILATE",0.84,"(0.62, 1.12)","2.56e-01",136860
"OLANZAPINE, ARIPIPRAZOLE",0.84,"(0.67, 1.04)","1.07e-01",136860
"ATAZANAVIR, RITONAVIR",0.84,"(0.72, 0.97)","1.39e-02",136860
"CARBOPLATIN, DOCETAXEL",0.84,"(0.68, 1.03)","8.77e-02",136860
"TAZOBACTAM, VANCOMYCIN",0.84,"(0.64, 1.08)","1.92e-01",136860
"BEVACIZUMAB, DOCETAXEL",0.84,"(0.65, 1.07)","1.71e-01",136860
"RITUXIMAB, ACETAMINOPHEN",0.84,"(0.66, 1.05)","1.36e-01",136860
"NAPROXEN, ADALIMUMAB",0.84,"(0.64, 1.08)","1.73e-01",136860
"PACLITAXEL, BEVACIZUMAB",0.84,"(0.7, 0.99)","4.29e-02",136860
"OXCARBAZEPINE, LAMOTRIGINE",0.84,"(0.56, 1.21)","3.86e-01",136860
"TACROLIMUS, URSODEOXYCHOLIC ACID",0.84,"(0.56, 1.2)","3.94e-01",136860
"RITONAVIR, EMTRICITABINE",0.83,"(0.72, 0.96)","8.73e-03",136860
"ARIPIPRAZOLE, HALOPERIDOL",0.83,"(0.61, 1.12)","2.66e-01",136860
"ADALIMUMAB, IBUPROFEN",0.83,"(0.65, 1.06)","1.45e-01",136860
"CARBOPLATIN, DIPHENHYDRAMINE",0.83,"(0.6, 1.13)","2.80e-01",136860
"OMEPRAZOLE, URSODEOXYCHOLIC ACID",0.83,"(0.56, 1.19)","3.58e-01",136860
"ARIPIPRAZOLE, RISPERIDONE",0.83,"(0.67, 1.02)","8.08e-02",136860
"AZATHIOPRINE, ADALIMUMAB",0.83,"(0.67, 1.01)","6.54e-02",136860
"PANTOPRAZOLE, BEVACIZUMAB",0.83,"(0.59, 1.13)","2.47e-01",136860
"MIDAZOLAM, HEPARIN",0.82,"(0.64, 1.04)","1.06e-01",136860
"ADALIMUMAB, CELECOXIB",0.82,"(0.68, 0.99)","3.89e-02",136860
"MEMANTINE, DONEPEZIL",0.82,"(0.65, 1.03)","9.52e-02",136860
"ALENDRONATE, ETANERCEPT",0.82,"(0.61, 1.09)","1.86e-01",136860
"METHYLPREDNISOLONE, CYCLOSPORINE",0.82,"(0.67, 1)","5.30e-02",136860
"PREDNISOLONE, RABEPRAZOLE",0.82,"(0.62, 1.07)","1.52e-01",136860
"ZIPRASIDONE, BUPROPION",0.82,"(0.55, 1.18)","3.45e-01",136860
"EPIRUBICIN, FLUOROURACIL",0.82,"(0.63, 1.05)","1.19e-01",136860
"MELOXICAM, METHOTREXATE",0.82,"(0.64, 1.02)","8.43e-02",136860
"AZATHIOPRINE, TACROLIMUS",0.82,"(0.57, 1.13)","2.55e-01",136860
"OMEPRAZOLE, RITUXIMAB",0.82,"(0.6, 1.09)","2.00e-01",136860
"CLOZAPINE, LITHIUM",0.82,"(0.58, 1.12)","2.37e-01",136860
"DARUNAVIR, EMTRICITABINE",0.81,"(0.6, 1.07)","1.60e-01",136860
"URSODEOXYCHOLIC ACID, LANSOPRAZOLE",0.81,"(0.56, 1.14)","2.69e-01",136860
"PREDNISOLONE, CYCLOPHOSPHAMIDE",0.81,"(0.69, 0.95)","9.47e-03",136860
"OMEPRAZOLE, DABIGATRAN ETEXILATE",0.81,"(0.54, 1.18)","2.98e-01",136860
"HYDROXYCHLOROQUINE, LEFLUNOMIDE",0.81,"(0.58, 1.11)","2.16e-01",136860
"PREDNISOLONE, ADALIMUMAB",0.81,"(0.69, 0.94)","5.30e-03",136860
"INFLIXIMAB, AMLODIPINE",0.81,"(0.56, 1.13)","2.44e-01",136860
"METHOTREXATE, VINCRISTINE",0.81,"(0.68, 0.96)","1.16e-02",136860
"ACYCLOVIR, CYTARABINE",0.8,"(0.53, 1.17)","2.98e-01",136860
"LOSARTAN, ADALIMUMAB",0.8,"(0.56, 1.11)","2.01e-01",136860
"DOCETAXEL, FLUOROURACIL",0.8,"(0.6, 1.06)","1.31e-01",136860
"ACETAMINOPHEN, CLOZAPINE",0.8,"(0.55, 1.14)","2.57e-01",136860
"FOLIC ACID, LEVETIRACETAM",0.8,"(0.56, 1.11)","2.01e-01",136860
"INFLIXIMAB, LEFLUNOMIDE",0.8,"(0.58, 1.07)","1.39e-01",136860
"EXENATIDE, INSULIN LISPRO",0.8,"(0.58, 1.07)","1.39e-01",136860
"METHYLPREDNISOLONE, TRIMETHOPRIM",0.8,"(0.6, 1.04)","9.10e-02",136860
"PREDNISOLONE, LEFLUNOMIDE",0.8,"(0.62, 1.01)","6.20e-02",136860
"METHOTREXATE, CYTARABINE",0.8,"(0.66, 0.95)","1.07e-02",136860
"PHENOBARBITAL, CARBAMAZEPINE",0.8,"(0.54, 1.14)","2.51e-01",136860
"ENFUVIRTIDE, LAMIVUDINE",0.8,"(0.53, 1.16)","2.63e-01",136860
"MIRTAZAPINE, VALPROIC ACID",0.8,"(0.54, 1.12)","2.05e-01",136860
"MERCAPTOPURINE, MESALAZINE",0.79,"(0.53, 1.15)","2.37e-01",136860
"ETANERCEPT, HYDROXYCHLOROQUINE",0.79,"(0.66, 0.94)","7.06e-03",136860
"MYCOPHENOLATE MOFETIL, PREDNISOLONE",0.79,"(0.66, 0.94)","6.87e-03",136860
"OLANZAPINE, CLOZAPINE",0.79,"(0.6, 1.03)","8.57e-02",136860
"REBAMIPIDE, LANSOPRAZOLE",0.79,"(0.56, 1.09)","1.84e-01",136860
"TENOFOVIR, FLUCONAZOLE",0.79,"(0.53, 1.14)","2.37e-01",136860
"OMALIZUMAB, PREDNISONE",0.79,"(0.57, 1.07)","1.28e-01",136860
"REBAMIPIDE, ACETYLSALICYLIC ACID",0.79,"(0.52, 1.15)","2.56e-01",136860
"OMEPRAZOLE, BEVACIZUMAB",0.79,"(0.57, 1.06)","1.32e-01",136860
"METOCLOPRAMIDE, CARBOPLATIN",0.79,"(0.52, 1.14)","2.31e-01",136860
"FOLIC ACID, LACTULOSE",0.79,"(0.51, 1.15)","2.57e-01",136860
"REBAMIPIDE, AMLODIPINE",0.78,"(0.55, 1.09)","1.57e-01",136860
"METHOTREXATE, ETODOLAC",0.78,"(0.51, 1.15)","2.57e-01",136860
"OLANZAPINE, QUETIAPINE",0.78,"(0.67, 0.9)","5.58e-04",136860
"DROSPIRENONE, LEVOTHYROXINE",0.78,"(0.56, 1.07)","1.34e-01",136860
"DOPAMINE, HEPARIN",0.78,"(0.53, 1.1)","1.81e-01",136860
"NEVIRAPINE, RITONAVIR",0.78,"(0.55, 1.06)","1.22e-01",136860
"NAPROXEN, DROSPIRENONE",0.77,"(0.55, 1.06)","1.18e-01",136860
"SULFAMETHOXAZOLE, TACROLIMUS",0.77,"(0.59, 0.99)","4.43e-02",136860
"PREDNISONE, ABATACEPT",0.77,"(0.53, 1.08)","1.44e-01",136860
"METHOTREXATE, AMITRIPTYLINE",0.77,"(0.56, 1.03)","7.75e-02",136860
"ARIPIPRAZOLE, QUETIAPINE",0.77,"(0.64, 0.92)","2.74e-03",136860
"ETANERCEPT, IBUPROFEN",0.77,"(0.51, 1.11)","1.83e-01",136860
"ADALIMUMAB, HYDROXYCHLOROQUINE",0.77,"(0.62, 0.93)","6.84e-03",136860
"ACETAMINOPHEN, LEUCOVORIN",0.77,"(0.53, 1.07)","1.30e-01",136860
"TENOFOVIR, DARUNAVIR",0.77,"(0.59, 0.97)","2.72e-02",136860
"PACLITAXEL, GRANISETRON",0.77,"(0.51, 1.11)","1.83e-01",136860
"AMOXICILLIN, DROSPIRENONE",0.77,"(0.5, 1.13)","1.89e-01",136860
"EXENATIDE, AMLODIPINE",0.76,"(0.53, 1.07)","1.26e-01",136860
"INFLIXIMAB, LEVOTHYROXINE",0.76,"(0.56, 1.02)","7.07e-02",136860
"DEXAMETHASONE, GRANISETRON",0.76,"(0.63, 0.91)","2.35e-03",136860
"METHOTREXATE, LANSOPRAZOLE",0.76,"(0.62, 0.93)","5.39e-03",136860
"TOPIRAMATE, CARBAMAZEPINE",0.76,"(0.53, 1.06)","1.18e-01",136860
"METOPROLOL, BEVACIZUMAB",0.76,"(0.52, 1.08)","1.35e-01",136860
"ATORVASTATIN, DABIGATRAN ETEXILATE",0.76,"(0.52, 1.07)","1.21e-01",136860
"PROMETHAZINE, DROSPIRENONE",0.76,"(0.5, 1.1)","1.53e-01",136860
"CELECOXIB, ETANERCEPT",0.76,"(0.53, 1.04)","9.70e-02",136860
"SERTRALINE, ADALIMUMAB",0.75,"(0.54, 1.03)","7.46e-02",136860
"DABIGATRAN ETEXILATE, LEVOTHYROXINE",0.75,"(0.54, 1.03)","8.25e-02",136860
"METHOTREXATE, ASPARAGINASE",0.75,"(0.49, 1.11)","1.64e-01",136860
"PREDNISOLONE, CODEINE",0.75,"(0.52, 1.05)","9.92e-02",136860
"PACLITAXEL, CARBOPLATIN",0.75,"(0.67, 0.84)","6.37e-07",136860
"QUETIAPINE, RISPERIDONE",0.75,"(0.65, 0.87)","4.35e-05",136860
"MIDAZOLAM, CEFAZOLIN",0.75,"(0.51, 1.06)","1.17e-01",136860
"ZIDOVUDINE, EFAVIRENZ",0.75,"(0.58, 0.95)","1.36e-02",136860
"RISPERIDONE, ZIPRASIDONE",0.74,"(0.54, 1)","5.07e-02",136860
"QUETIAPINE, CLOZAPINE",0.74,"(0.56, 0.97)","3.06e-02",136860
"RITUXIMAB, FOLIC ACID",0.74,"(0.52, 1.03)","7.81e-02",136860
"ASPARAGINASE, VINCRISTINE",0.74,"(0.51, 1.04)","9.60e-02",136860
"METHOTREXATE, LEFLUNOMIDE",0.74,"(0.6, 0.9)","2.25e-03",136860
"ZIDOVUDINE, LAMIVUDINE",0.74,"(0.66, 0.83)","6.20e-08",136860
"CYTARABINE, IDARUBICIN",0.74,"(0.52, 1.03)","7.06e-02",136860
"DIPHENHYDRAMINE, GRANISETRON",0.74,"(0.49, 1.07)","1.20e-01",136860
"PIOGLITAZONE, EXENATIDE",0.74,"(0.61, 0.89)","9.83e-04",136860
"CARVEDILOL, FAMOTIDINE",0.74,"(0.51, 1.03)","7.49e-02",136860
"EFAVIRENZ, EMTRICITABINE",0.74,"(0.59, 0.91)","4.89e-03",136860
"CYCLOPHOSPHAMIDE, DOXORUBICIN",0.74,"(0.67, 0.81)","5.00e-11",136860
"PACLITAXEL, CETUXIMAB",0.74,"(0.51, 1.03)","8.32e-02",136860
"ACETAMINOPHEN, ETHANOL",0.73,"(0.55, 0.97)","2.84e-02",136860
"ETODOLAC, INDAPAMIDE",0.73,"(0.48, 1.08)","1.28e-01",136860
"ACYCLOVIR, ETOPOSIDE",0.73,"(0.48, 1.08)","1.43e-01",136860
"FOLIC ACID, LAMOTRIGINE",0.73,"(0.5, 1.04)","8.82e-02",136860
"PREDNISOLONE, HYDROXYCHLOROQUINE",0.73,"(0.49, 1.06)","1.04e-01",136860
"DABIGATRAN ETEXILATE, DIGOXIN",0.73,"(0.52, 0.99)","4.29e-02",136860
"ATORVASTATIN, ADALIMUMAB",0.73,"(0.56, 0.92)","7.37e-03",136860
"PREDNISONE, VALGANCICLOVIR",0.73,"(0.5, 1.02)","7.22e-02",136860
"OMEPRAZOLE, ETANERCEPT",0.72,"(0.54, 0.95)","1.60e-02",136860
