"Drug_name","OR","95.CI","Pvalue","ac"
"METFORMIN, CARVEDILOL, FUROSEMIDE",1.98,"(1.61, 2.41)","6.08e-10",136860
"SALMETEROL, FLUTICASONE PROPIONATE, LEVOTHYROXINE",1.98,"(1.76, 2.23)","1.89e-25",136860
"METFORMIN, HYDROCHLOROTHIAZIDE, LISINOPRIL",1.98,"(1.69, 2.3)","5.04e-16",136860
"METOPROLOL, FUROSEMIDE, AMIODARONE",1.98,"(1.6, 2.42)","1.64e-09",136860
"SIMVASTATIN, ENALAPRIL, FUROSEMIDE",1.98,"(1.56, 2.48)","7.14e-08",136860
"SALMETEROL, VARENICLINE, FLUTICASONE PROPIONATE",1.98,"(1.62, 2.4)","2.46e-10",136860
"SIMVASTATIN, ACETYLSALICYLIC ACID, ENOXAPARIN",1.98,"(1.53, 2.52)","4.94e-07",136860
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, FOLIC ACID",1.98,"(1.7, 2.29)","2.28e-16",136860
"PREDNISONE, TRIMETHOPRIM, FUROSEMIDE",1.98,"(1.52, 2.53)","8.26e-07",136860
"NITROGLYCERIN, SPIRONOLACTONE, FUROSEMIDE",1.98,"(1.56, 2.48)","7.23e-08",136860
"SALBUTAMOL, SALMETEROL, THEOPHYLLINE",1.97,"(1.52, 2.52)","6.49e-07",136860
"PREDNISONE, SALMETEROL, FLUTICASONE PROPIONATE",1.97,"(1.75, 2.21)","3.10e-26",136860
"SALMETEROL, ALPRAZOLAM, FLUTICASONE PROPIONATE",1.97,"(1.67, 2.32)","4.13e-14",136860
"LORAZEPAM, SALBUTAMOL, IPRATROPIUM BROMIDE",1.97,"(1.61, 2.39)","3.32e-10",136860
"SPIRONOLACTONE, WARFARIN, DIGOXIN",1.97,"(1.65, 2.34)","2.74e-12",136860
"SALBUTAMOL, SALMETEROL, FEXOFENADINE",1.97,"(1.55, 2.47)","7.51e-08",136860
"ATORVASTATIN, SALBUTAMOL, SALMETEROL",1.97,"(1.62, 2.37)","4.48e-11",136860
"SALBUTAMOL, TIOTROPIUM, FUROSEMIDE",1.97,"(1.66, 2.32)","1.65e-13",136860
"METFORMIN, CLOPIDOGREL, LISINOPRIL",1.97,"(1.58, 2.43)","8.90e-09",136860
"SALMETEROL, SPIRONOLACTONE, FLUTICASONE PROPIONATE",1.97,"(1.52, 2.5)","4.30e-07",136860
"RAMIPRIL, WARFARIN, FUROSEMIDE",1.97,"(1.58, 2.42)","4.51e-09",136860
"METFORMIN, SALBUTAMOL, IPRATROPIUM BROMIDE",1.96,"(1.57, 2.44)","1.69e-08",136860
"ACETYLSALICYLIC ACID, DIGOXIN, LEVOTHYROXINE",1.96,"(1.59, 2.4)","2.52e-09",136860
"METOPROLOL, NIACIN, ACETYLSALICYLIC ACID",1.96,"(1.71, 2.24)","1.69e-19",136860
"ACETAMINOPHEN, BUDESONIDE, FORMOTEROL",1.96,"(1.55, 2.44)","4.58e-08",136860
"SALMETEROL, CETIRIZINE, FLUTICASONE PROPIONATE",1.96,"(1.63, 2.34)","8.64e-12",136860
"PIOGLITAZONE, SIMVASTATIN, ACETYLSALICYLIC ACID",1.96,"(1.54, 2.46)","1.06e-07",136860
"ACETAMINOPHEN, DEXTROMETHORPHAN, GUAIFENESIN",1.96,"(1.63, 2.34)","1.25e-11",136860
"ACETYLSALICYLIC ACID, FOLIC ACID, LEVOTHYROXINE",1.96,"(1.62, 2.35)","5.96e-11",136860
"OMEPRAZOLE, FOLIC ACID, LEVOTHYROXINE",1.95,"(1.52, 2.48)","4.18e-07",136860
"OMEPRAZOLE, TIOTROPIUM, FLUTICASONE PROPIONATE",1.95,"(1.5, 2.51)","1.58e-06",136860
"METFORMIN, PIOGLITAZONE, INSULIN GLARGINE",1.95,"(1.52, 2.48)","4.25e-07",136860
"PRAVASTATIN, ACETYLSALICYLIC ACID, LEVOTHYROXINE",1.95,"(1.52, 2.47)","2.70e-07",136860
"METOPROLOL, DIGOXIN, LEVOTHYROXINE",1.95,"(1.54, 2.43)","6.44e-08",136860
"SALMETEROL, FLUTICASONE PROPIONATE, LISINOPRIL",1.95,"(1.69, 2.23)","2.12e-18",136860
"NIACIN, ACETYLSALICYLIC ACID, CLOPIDOGREL",1.95,"(1.68, 2.25)","6.43e-17",136860
"ROSIGLITAZONE, ACETYLSALICYLIC ACID, FUROSEMIDE",1.95,"(1.55, 2.42)","4.15e-08",136860
"METFORMIN, ENALAPRIL, FUROSEMIDE",1.95,"(1.49, 2.5)","2.14e-06",136860
"METFORMIN, PIOGLITAZONE, GLIPIZIDE",1.95,"(1.57, 2.39)","6.29e-09",136860
"METFORMIN, OMEPRAZOLE, ACETYLSALICYLIC ACID",1.94,"(1.66, 2.26)","4.80e-15",136860
"METFORMIN, ACETYLSALICYLIC ACID, FISH OIL",1.94,"(1.49, 2.49)","1.74e-06",136860
"FUROSEMIDE, GLYBURIDE, LISINOPRIL",1.94,"(1.49, 2.49)","1.38e-06",136860
"LOSARTAN, WARFARIN, FUROSEMIDE",1.94,"(1.53, 2.43)","1.34e-07",136860
"METOPROLOL, FUROSEMIDE, GLIPIZIDE",1.94,"(1.53, 2.43)","1.51e-07",136860
"TRIMETHOPRIM, ACYCLOVIR, FLUCONAZOLE",1.93,"(1.47, 2.5)","3.80e-06",136860
"NIACIN, ACETYLSALICYLIC ACID, EZETIMIBE",1.93,"(1.56, 2.37)","1.06e-08",136860
"METFORMIN, SIMVASTATIN, FUROSEMIDE",1.93,"(1.66, 2.24)","1.79e-15",136860
"OMEPRAZOLE, TRAMADOL, FUROSEMIDE",1.93,"(1.49, 2.47)","1.72e-06",136860
"SPIRONOLACTONE, CARVEDILOL, FUROSEMIDE",1.93,"(1.66, 2.23)","3.35e-16",136860
"METFORMIN, RAMIPRIL, ATORVASTATIN",1.93,"(1.56, 2.36)","6.85e-09",136860
"ACETYLSALICYLIC ACID, FOLIC ACID, HYDROXOCOBALAMIN",1.93,"(1.51, 2.43)","3.76e-07",136860
"SPIRONOLACTONE, ACETYLSALICYLIC ACID, CLOPIDOGREL",1.93,"(1.56, 2.36)","6.98e-09",136860
"PHENYLEPHRINE, ACETAMINOPHEN, GUAIFENESIN",1.93,"(1.6, 2.31)","5.85e-11",136860
"ACETYLSALICYLIC ACID, FUROSEMIDE, AMIODARONE",1.93,"(1.65, 2.23)","1.25e-15",136860
"NIACIN, SIMVASTATIN, CLOPIDOGREL",1.93,"(1.48, 2.47)","2.26e-06",136860
"METFORMIN, PRAVASTATIN, ACETYLSALICYLIC ACID",1.93,"(1.51, 2.43)","3.82e-07",136860
"SALBUTAMOL, IPRATROPIUM BROMIDE, LANSOPRAZOLE",1.92,"(1.52, 2.39)","9.72e-08",136860
"METFORMIN, SIMVASTATIN, GLYBURIDE",1.92,"(1.58, 2.3)","1.66e-10",136860
"MONTELUKAST, CETIRIZINE, FLUTICASONE PROPIONATE",1.92,"(1.51, 2.41)","2.29e-07",136860
"LOSARTAN, POTASSIUM, ACETYLSALICYLIC ACID",1.92,"(1.64, 2.23)","9.88e-15",136860
"METFORMIN, ACETYLSALICYLIC ACID, GLICLAZIDE",1.91,"(1.48, 2.44)","1.37e-06",136860
"METOPROLOL, NIACIN, LISINOPRIL",1.91,"(1.51, 2.4)","1.91e-07",136860
"SALMETEROL, ESCITALOPRAM, FLUTICASONE PROPIONATE",1.91,"(1.52, 2.38)","8.48e-08",136860
"MONTELUKAST, SALBUTAMOL, FEXOFENADINE",1.91,"(1.47, 2.44)","1.99e-06",136860
"OMEPRAZOLE, SALMETEROL, FUROSEMIDE",1.91,"(1.46, 2.45)","3.26e-06",136860
"SALBUTAMOL, SALMETEROL, WARFARIN",1.9,"(1.54, 2.34)","1.59e-08",136860
"METFORMIN, VALSARTAN, HYDROCHLOROTHIAZIDE",1.9,"(1.53, 2.35)","3.60e-08",136860
"SIMVASTATIN, TIOTROPIUM, FLUTICASONE PROPIONATE",1.9,"(1.47, 2.43)","2.41e-06",136860
"ACETYLSALICYLIC ACID, ALLOPURINOL, LEVOTHYROXINE",1.9,"(1.51, 2.38)","1.83e-07",136860
"MELPHALAN, PREDNISONE, THALIDOMIDE",1.9,"(1.49, 2.4)","5.26e-07",136860
"VALSARTAN, HYDROCHLOROTHIAZIDE, LEVOTHYROXINE",1.9,"(1.51, 2.37)","1.33e-07",136860
"NIACIN, ACETYLSALICYLIC ACID, FISH OIL",1.9,"(1.62, 2.21)","3.26e-14",136860
"PREDNISONE, FOLIC ACID, HYDROCHLOROTHIAZIDE",1.9,"(1.47, 2.42)","1.92e-06",136860
"ACETYLSALICYLIC ACID, ISOSORBIDE MONONITRATE, LISINOPRIL",1.9,"(1.52, 2.35)","7.71e-08",136860
"MORPHINE, ACETAMINOPHEN, HEPARIN",1.9,"(1.47, 2.42)","1.94e-06",136860
"METFORMIN, NIACIN, ACETYLSALICYLIC ACID",1.9,"(1.62, 2.2)","2.02e-14",136860
"POTASSIUM CHLORIDE, FUROSEMIDE, HEPARIN",1.9,"(1.51, 2.36)","1.40e-07",136860
"DIGOXIN, FUROSEMIDE, AMIODARONE",1.9,"(1.57, 2.27)","2.08e-10",136860
"RAMIPRIL, ATORVASTATIN, FUROSEMIDE",1.89,"(1.55, 2.3)","2.88e-09",136860
"POTASSIUM CHLORIDE, DIGOXIN, LEVOTHYROXINE",1.89,"(1.47, 2.41)","1.29e-06",136860
"ACETYLSALICYLIC ACID, ENALAPRIL, AMLODIPINE",1.89,"(1.48, 2.39)","7.16e-07",136860
"ACETYLSALICYLIC ACID, DIGOXIN, FUROSEMIDE",1.89,"(1.69, 2.11)","2.31e-25",136860
"PREDNISONE, ACETAMINOPHEN, FOLIC ACID",1.89,"(1.64, 2.18)","3.56e-16",136860
"METFORMIN, ACETYLSALICYLIC ACID, LANSOPRAZOLE",1.89,"(1.48, 2.38)","5.95e-07",136860
"MONTELUKAST, SALBUTAMOL, TIOTROPIUM",1.89,"(1.54, 2.3)","5.94e-09",136860
"QUETIAPINE, ACETAMINOPHEN, HYDROCODONE",1.89,"(1.6, 2.22)","1.55e-12",136860
"ACETAMINOPHEN, FUROSEMIDE, ISOSORBIDE MONONITRATE",1.89,"(1.47, 2.39)","1.51e-06",136860
"METOPROLOL, FUROSEMIDE, HEPARIN",1.88,"(1.55, 2.27)","9.57e-10",136860
"SALMETEROL, FEXOFENADINE, FLUTICASONE PROPIONATE",1.88,"(1.56, 2.25)","1.25e-10",136860
"MYCOPHENOLATE MOFETIL, TACROLIMUS, FUROSEMIDE",1.88,"(1.44, 2.42)","5.07e-06",136860
"PHENYLEPHRINE, DEXTROMETHORPHAN, GUAIFENESIN",1.88,"(1.55, 2.25)","5.79e-10",136860
"PHENYLEPHRINE, ACETAMINOPHEN, DEXTROMETHORPHAN",1.88,"(1.55, 2.25)","5.79e-10",136860
"LORAZEPAM, QUETIAPINE, RISPERIDONE",1.87,"(1.44, 2.4)","4.72e-06",136860
"SALBUTAMOL, DILTIAZEM, FLUTICASONE PROPIONATE",1.87,"(1.47, 2.36)","7.71e-07",136860
"ACETYLSALICYLIC ACID, FENOFIBRATE, FUROSEMIDE",1.87,"(1.45, 2.38)","2.15e-06",136860
"ATORVASTATIN, SALMETEROL, FLUTICASONE PROPIONATE",1.87,"(1.61, 2.16)","5.14e-15",136860
"SALBUTAMOL, BUDESONIDE, FLUTICASONE PROPIONATE",1.87,"(1.51, 2.3)","4.17e-08",136860
"WARFARIN, DIGOXIN, LEVOTHYROXINE",1.87,"(1.54, 2.25)","1.18e-09",136860
"DILTIAZEM, FUROSEMIDE, LEVOTHYROXINE",1.87,"(1.45, 2.37)","1.80e-06",136860
"SPIRONOLACTONE, FUROSEMIDE, LANSOPRAZOLE",1.87,"(1.49, 2.31)","9.48e-08",136860
"METFORMIN, INSULIN ASPART, INSULIN GLARGINE",1.87,"(1.46, 2.36)","1.62e-06",136860
"METFORMIN, INSULIN GLARGINE, INSULIN LISPRO",1.86,"(1.48, 2.32)","2.67e-07",136860
"MONTELUKAST, SALMETEROL, LEVOTHYROXINE",1.86,"(1.44, 2.38)","4.15e-06",136860
"OXYGEN, SALMETEROL, FLUTICASONE PROPIONATE",1.86,"(1.49, 2.3)","1.30e-07",136860
"POTASSIUM CHLORIDE, ACETYLSALICYLIC ACID, AMLODIPINE",1.86,"(1.53, 2.23)","1.35e-09",136860
"NIACIN, ACETYLSALICYLIC ACID, LISINOPRIL",1.86,"(1.61, 2.13)","1.90e-15",136860
"LOSARTAN, OMEPRAZOLE, POTASSIUM",1.86,"(1.48, 2.3)","2.60e-07",136860
"ACETYLSALICYLIC ACID, CARBIDOPA, LEVODOPA",1.85,"(1.48, 2.3)","2.07e-07",136860
"RAMIPRIL, DIGOXIN, FUROSEMIDE",1.85,"(1.45, 2.33)","1.29e-06",136860
"SALMETEROL, FLUTICASONE PROPIONATE, HYDROCHLOROTHIAZIDE",1.85,"(1.58, 2.16)","3.58e-13",136860
"SPIRONOLACTONE, ESOMEPRAZOLE, FUROSEMIDE",1.85,"(1.44, 2.35)","2.85e-06",136860
"SALMETEROL, FLUTICASONE PROPIONATE, IPRATROPIUM BROMIDE",1.85,"(1.64, 2.08)","5.38e-22",136860
"METFORMIN, GLYBURIDE, HYDROCHLOROTHIAZIDE",1.85,"(1.48, 2.28)","2.04e-07",136860
"METOPROLOL, SALMETEROL, FLUTICASONE PROPIONATE",1.84,"(1.58, 2.14)","5.82e-14",136860
"METHOTREXATE, PREDNISONE, VITAMIN D",1.84,"(1.42, 2.35)","5.40e-06",136860
"SALBUTAMOL, FLUTICASONE PROPIONATE, IPRATROPIUM BROMIDE",1.84,"(1.66, 2.04)","5.18e-26",136860
"METFORMIN, SIMVASTATIN, SITAGLIPTIN",1.84,"(1.42, 2.34)","6.33e-06",136860
"CLONIDINE, FUROSEMIDE, AMLODIPINE",1.83,"(1.43, 2.31)","2.34e-06",136860
"SPIRONOLACTONE, ACETYLSALICYLIC ACID, FUROSEMIDE",1.83,"(1.63, 2.06)","7.39e-21",136860
"METFORMIN, NIACIN, SIMVASTATIN",1.83,"(1.39, 2.38)","3.15e-05",136860
"METFORMIN, POTASSIUM CHLORIDE, SIMVASTATIN",1.83,"(1.39, 2.38)","3.15e-05",136860
"METFORMIN, METOPROLOL, AMLODIPINE",1.83,"(1.5, 2.21)","7.09e-09",136860
"SALMETEROL, FLUTICASONE PROPIONATE, FUROSEMIDE",1.83,"(1.62, 2.06)","8.05e-21",136860
"METFORMIN, SALMETEROL, FLUTICASONE PROPIONATE",1.83,"(1.55, 2.15)","1.80e-11",136860
"MONTELUKAST, PREDNISONE, FLUTICASONE PROPIONATE",1.83,"(1.49, 2.22)","2.13e-08",136860
"METFORMIN, ACETYLSALICYLIC ACID, LISINOPRIL",1.83,"(1.62, 2.05)","8.06e-21",136860
"METFORMIN, METOPROLOL, DIGOXIN",1.83,"(1.39, 2.36)","1.68e-05",136860
"SPIRONOLACTONE, FUROSEMIDE, LEVOTHYROXINE",1.82,"(1.52, 2.17)","4.46e-10",136860
"METFORMIN, WARFARIN, ACETYLSALICYLIC ACID",1.82,"(1.44, 2.28)","1.23e-06",136860
"METFORMIN, DIGOXIN, FUROSEMIDE",1.82,"(1.49, 2.2)","1.23e-08",136860
"SALMETEROL, SIMVASTATIN, FLUTICASONE PROPIONATE",1.82,"(1.57, 2.09)","1.11e-14",136860
"LOSARTAN, POTASSIUM, HYDROCHLOROTHIAZIDE",1.82,"(1.5, 2.18)","4.28e-09",136860
"ACETYLSALICYLIC ACID, CLOPIDOGREL, ENALAPRIL",1.82,"(1.44, 2.26)","7.45e-07",136860
"ACETYLSALICYLIC ACID, FOLIC ACID, AMLODIPINE",1.82,"(1.46, 2.24)","2.01e-07",136860
"OMEPRAZOLE, ACETYLSALICYLIC ACID, FOLIC ACID",1.81,"(1.5, 2.18)","4.99e-09",136860
"MONTELUKAST, SALMETEROL, TIOTROPIUM",1.81,"(1.43, 2.26)","1.16e-06",136860
"METFORMIN, GLIPIZIDE, INSULIN GLARGINE",1.81,"(1.39, 2.31)","1.21e-05",136860
"SALMETEROL, DIGOXIN, FLUTICASONE PROPIONATE",1.81,"(1.45, 2.22)","1.96e-07",136860
"METFORMIN, OMEPRAZOLE, FUROSEMIDE",1.8,"(1.46, 2.2)","8.23e-08",136860
"PREDNISOLONE, ALENDRONATE, LANSOPRAZOLE",1.8,"(1.36, 2.35)","4.61e-05",136860
"SPIRONOLACTONE, FUROSEMIDE, AMLODIPINE",1.8,"(1.45, 2.21)","2.83e-07",136860
"SPIRONOLACTONE, ZOLPIDEM, FUROSEMIDE",1.8,"(1.4, 2.29)","9.10e-06",136860
"SIMVASTATIN, FUROSEMIDE, HEPARIN",1.8,"(1.38, 2.31)","1.96e-05",136860
"ATORVASTATIN, SALBUTAMOL, IPRATROPIUM BROMIDE",1.8,"(1.47, 2.19)","5.11e-08",136860
"METFORMIN, SIMVASTATIN, ENALAPRIL",1.8,"(1.36, 2.33)","4.29e-05",136860
"LOSARTAN, POTASSIUM, FUROSEMIDE",1.79,"(1.49, 2.15)","4.64e-09",136860
"METFORMIN, GLYBURIDE, INSULIN GLARGINE",1.79,"(1.37, 2.3)","2.10e-05",136860
"METFORMIN, ACETYLSALICYLIC ACID, GLIMEPIRIDE",1.79,"(1.49, 2.13)","2.10e-09",136860
"METFORMIN, METOPROLOL, GLYBURIDE",1.79,"(1.45, 2.19)","1.52e-07",136860
"CLOPIDOGREL, FUROSEMIDE, HEPARIN",1.78,"(1.37, 2.28)","1.82e-05",136860
"MONTELUKAST, FEXOFENADINE, FLUTICASONE PROPIONATE",1.78,"(1.37, 2.29)","2.22e-05",136860
"CARVEDILOL, FUROSEMIDE, LEVOTHYROXINE",1.78,"(1.45, 2.17)","1.05e-07",136860
"NIACIN, ACETYLSALICYLIC ACID, HYDROCHLOROTHIAZIDE",1.78,"(1.45, 2.16)","8.89e-08",136860
"METFORMIN, SIMVASTATIN, LISINOPRIL",1.77,"(1.54, 2.02)","1.19e-14",136860
"OMEPRAZOLE, SALMETEROL, TIOTROPIUM",1.77,"(1.35, 2.29)","5.69e-05",136860
"METOPROLOL, ROSIGLITAZONE, ACETYLSALICYLIC ACID",1.77,"(1.37, 2.25)","1.57e-05",136860
"CYCLOPHOSPHAMIDE, DOCETAXEL, DOXORUBICIN",1.77,"(1.39, 2.22)","4.46e-06",136860
"PREDNISONE, ADALIMUMAB, HYDROCODONE",1.77,"(1.37, 2.25)","1.98e-05",136860
"OMEPRAZOLE, ALLOPURINOL, FUROSEMIDE",1.77,"(1.43, 2.16)","2.89e-07",136860
"METHOTREXATE, ACETAMINOPHEN, FUROSEMIDE",1.76,"(1.34, 2.29)","6.72e-05",136860
"QUETIAPINE, RISPERIDONE, TRAZODONE",1.76,"(1.36, 2.25)","2.30e-05",136860
"OMEPRAZOLE, ACETAMINOPHEN, CODEINE",1.76,"(1.45, 2.12)","4.63e-08",136860
"METFORMIN, GLIPIZIDE, LISINOPRIL",1.76,"(1.47, 2.1)","4.28e-09",136860
"ROSIGLITAZONE, SIMVASTATIN, ACETYLSALICYLIC ACID",1.76,"(1.38, 2.21)","8.94e-06",136860
"ACETYLSALICYLIC ACID, HYDROCHLOROTHIAZIDE, IRBESARTAN",1.76,"(1.37, 2.22)","1.23e-05",136860
"MONTELUKAST, PREDNISONE, SALBUTAMOL",1.76,"(1.45, 2.12)","4.70e-08",136860
"METFORMIN, SIMVASTATIN, LEVOTHYROXINE",1.76,"(1.45, 2.11)","1.85e-08",136860
"METOPROLOL, SIMVASTATIN, GLIPIZIDE",1.76,"(1.33, 2.28)","9.52e-05",136860
"METFORMIN, NIACIN, LISINOPRIL",1.75,"(1.38, 2.21)","7.44e-06",136860
"METOPROLOL, NIACIN, SIMVASTATIN",1.75,"(1.36, 2.22)","2.49e-05",136860
"FENTANYL, FUROSEMIDE, HEPARIN",1.75,"(1.36, 2.22)","2.01e-05",136860
"ENALAPRIL, FUROSEMIDE, AMLODIPINE",1.75,"(1.32, 2.27)","1.23e-04",136860
"METFORMIN, ACETYLSALICYLIC ACID, ENALAPRIL",1.75,"(1.37, 2.19)","8.82e-06",136860
"POTASSIUM CHLORIDE, ACETAMINOPHEN, HEPARIN",1.75,"(1.32, 2.27)","1.00e-04",136860
"ONDANSETRON, PACLITAXEL, DEXAMETHASONE",1.74,"(1.34, 2.23)","4.37e-05",136860
"METFORMIN, FUROSEMIDE, LISINOPRIL",1.74,"(1.47, 2.06)","1.12e-09",136860
"ACETYLSALICYLIC ACID, FUROSEMIDE, GLYBURIDE",1.74,"(1.4, 2.15)","1.30e-06",136860
"ACETYLSALICYLIC ACID, AMIODARONE, LEVOTHYROXINE",1.74,"(1.32, 2.26)","1.04e-04",136860
"MONTELUKAST, SALMETEROL, FUROSEMIDE",1.74,"(1.32, 2.25)","8.56e-05",136860
"SULFAMETHOXAZOLE, TRIMETHOPRIM, FLUCONAZOLE",1.74,"(1.49, 2.01)","7.74e-12",136860
"SIMVASTATIN, ACETYLSALICYLIC ACID, HEPARIN",1.74,"(1.38, 2.16)","4.05e-06",136860
"VANCOMYCIN, ACETYLSALICYLIC ACID, FUROSEMIDE",1.74,"(1.34, 2.22)","3.68e-05",136860
"METFORMIN, CARVEDILOL, LISINOPRIL",1.73,"(1.32, 2.24)","9.67e-05",136860
"METOPROLOL, ACETYLSALICYLIC ACID, ENALAPRIL",1.73,"(1.39, 2.14)","1.84e-06",136860
"ROFECOXIB, ACETYLSALICYLIC ACID, CLOPIDOGREL",1.73,"(1.35, 2.19)","2.03e-05",136860
"NIACIN, ACETYLSALICYLIC ACID, LEVOTHYROXINE",1.73,"(1.43, 2.08)","4.26e-08",136860
"SPIRONOLACTONE, WARFARIN, FUROSEMIDE",1.73,"(1.51, 1.97)","5.15e-14",136860
"PREDNISONE, CALCIUM, ADALIMUMAB",1.73,"(1.32, 2.23)","8.27e-05",136860
"OMEPRAZOLE, PREDNISONE, FOLIC ACID",1.72,"(1.41, 2.09)","1.56e-07",136860
"MONTELUKAST, SALMETEROL, IPRATROPIUM BROMIDE",1.72,"(1.33, 2.19)","4.53e-05",136860
"DIGOXIN, FUROSEMIDE, LANSOPRAZOLE",1.72,"(1.32, 2.2)","7.00e-05",136860
"BUDESONIDE, ACETYLSALICYLIC ACID, FORMOTEROL",1.72,"(1.38, 2.11)","1.59e-06",136860
"ACETYLSALICYLIC ACID, FUROSEMIDE, GLIMEPIRIDE",1.71,"(1.32, 2.19)","4.74e-05",136860
"OLANZAPINE, QUETIAPINE, TRAZODONE",1.71,"(1.31, 2.21)","9.70e-05",136860
"METFORMIN, INSULIN GLARGINE, LISINOPRIL",1.71,"(1.35, 2.15)","1.24e-05",136860
"SALBUTAMOL, TIOTROPIUM, FORMOTEROL",1.71,"(1.38, 2.1)","1.44e-06",136860
"MONTELUKAST, OMEPRAZOLE, FLUTICASONE PROPIONATE",1.71,"(1.31, 2.21)","1.21e-04",136860
"PREDNISONE, FOLIC ACID, LEVOTHYROXINE",1.71,"(1.38, 2.1)","1.21e-06",136860
"METOPROLOL, SIMVASTATIN, HEPARIN",1.71,"(1.3, 2.21)","1.12e-04",136860
"ACETYLSALICYLIC ACID, CANDESARTAN, FUROSEMIDE",1.71,"(1.3, 2.21)","1.14e-04",136860
"SALBUTAMOL, SALMETEROL, IPRATROPIUM BROMIDE",1.71,"(1.52, 1.92)","2.45e-17",136860
"FUROSEMIDE, AMIODARONE, LEVOTHYROXINE",1.71,"(1.34, 2.14)","1.63e-05",136860
"QUETIAPINE, SALMETEROL, FLUTICASONE PROPIONATE",1.7,"(1.28, 2.23)","2.39e-04",136860
"SALBUTAMOL, TIOTROPIUM, FLUTICASONE PROPIONATE",1.7,"(1.5, 1.92)","1.15e-15",136860
"CALCIUM, ADALIMUMAB, FOLIC ACID",1.7,"(1.33, 2.14)","2.47e-05",136860
"OMEPRAZOLE, SALMETEROL, FLUTICASONE PROPIONATE",1.7,"(1.47, 1.96)","9.04e-12",136860
"METFORMIN, METOPROLOL, GLIPIZIDE",1.7,"(1.36, 2.1)","4.13e-06",136860
"ATORVASTATIN, ACETYLSALICYLIC ACID, HEPARIN",1.69,"(1.35, 2.11)","1.05e-05",136860
"LORAZEPAM, OLANZAPINE, QUETIAPINE",1.69,"(1.28, 2.2)","2.28e-04",136860
"LOSARTAN, SPIRONOLACTONE, FUROSEMIDE",1.69,"(1.27, 2.22)","3.15e-04",136860
"SIMVASTATIN, ACETYLSALICYLIC ACID, GLIMEPIRIDE",1.69,"(1.29, 2.19)","1.68e-04",136860
"METFORMIN, GLIPIZIDE, AMLODIPINE",1.69,"(1.27, 2.21)","3.44e-04",136860
"SALBUTAMOL, BUDESONIDE, IPRATROPIUM BROMIDE",1.69,"(1.4, 2.03)","1.17e-07",136860
"SALBUTAMOL, BUDESONIDE, LEVOTHYROXINE",1.69,"(1.27, 2.21)","3.24e-04",136860
"SIMVASTATIN, GLIPIZIDE, LISINOPRIL",1.68,"(1.29, 2.16)","1.44e-04",136860
"PREDNISONE, ACETAMINOPHEN, CODEINE",1.68,"(1.29, 2.16)","1.32e-04",136860
"METFORMIN, ROSIGLITAZONE, EZETIMIBE",1.68,"(1.26, 2.2)","3.63e-04",136860
"ACETAMINOPHEN, FOLIC ACID, LEVOTHYROXINE",1.68,"(1.35, 2.07)","5.31e-06",136860
"METHOTREXATE, ACETAMINOPHEN, LEVOTHYROXINE",1.68,"(1.26, 2.19)","3.70e-04",136860
"METHOTREXATE, SALBUTAMOL, FOLIC ACID",1.67,"(1.27, 2.16)","2.47e-04",136860
"NITROGLYCERIN, ACETYLSALICYLIC ACID, FENTANYL",1.67,"(1.25, 2.19)","4.60e-04",136860
"OMEPRAZOLE, FUROSEMIDE, AMIODARONE",1.67,"(1.26, 2.18)","3.83e-04",136860
"METOPROLOL, ALLOPURINOL, AMLODIPINE",1.67,"(1.26, 2.16)","2.87e-04",136860
"OMEPRAZOLE, ACETAMINOPHEN, ADALIMUMAB",1.67,"(1.28, 2.14)","1.55e-04",136860
"POTASSIUM CHLORIDE, ACETYLSALICYLIC ACID, HEPARIN",1.66,"(1.24, 2.18)","5.99e-04",136860
"MYCOPHENOLATE MOFETIL, PREDNISONE, CYCLOSPORINE",1.66,"(1.36, 2)","6.39e-07",136860
"QUETIAPINE, VALPROIC ACID, CLONAZEPAM",1.66,"(1.27, 2.13)","2.45e-04",136860
"METHOTREXATE, ACETAMINOPHEN, ACETYLSALICYLIC ACID",1.65,"(1.29, 2.1)","1.00e-04",136860
"DICLOFENAC, DICYCLOMINE, ETIZOLAM",1.65,"(1.45, 1.88)","5.58e-13",136860
"METFORMIN, METOPROLOL, LEVOTHYROXINE",1.65,"(1.3, 2.06)","4.20e-05",136860
"SALBUTAMOL, FORMOTEROL, IPRATROPIUM BROMIDE",1.65,"(1.29, 2.08)","7.69e-05",136860
"SALBUTAMOL, BUDESONIDE, FUROSEMIDE",1.65,"(1.29, 2.08)","7.69e-05",136860
"METFORMIN, METOPROLOL, PANTOPRAZOLE",1.64,"(1.23, 2.15)","7.08e-04",136860
"METFORMIN, ROSIGLITAZONE, LEVOTHYROXINE",1.64,"(1.25, 2.13)","3.65e-04",136860
"WARFARIN, DIGOXIN, FUROSEMIDE",1.64,"(1.47, 1.82)","2.22e-17",136860
"SALMETEROL, SIMVASTATIN, TIOTROPIUM",1.63,"(1.23, 2.12)","5.52e-04",136860
"MONTELUKAST, TIOTROPIUM, FLUTICASONE PROPIONATE",1.63,"(1.29, 2.05)","6.87e-05",136860
"SALMETEROL, TIOTROPIUM, IPRATROPIUM BROMIDE",1.63,"(1.27, 2.07)","1.39e-04",136860
"METOPROLOL, VALSARTAN, HYDROCHLOROTHIAZIDE",1.63,"(1.3, 2.01)","2.45e-05",136860
