"Drug_name1","Drug_name2","OR","95.CI","Pvalue","ac"
"MIDAZOLAM, ACETAMINOPHEN, FENTANYL","FENTANYL",1.24,"(0.93, 1.62)","1.31e-01",2767
"ATENOLOL, AMLODIPINE, LISINOPRIL","ATENOLOL",1.24,"(1, 1.52)","3.85e-02",4333
"ACETYLSALICYLIC ACID, DILTIAZEM, LEVOTHYROXINE","ACETYLSALICYLIC ACID",1.24,"(0.98, 1.54)","5.89e-02",13865
"METFORMIN, ACETYLSALICYLIC ACID, FOLIC ACID","ACETYLSALICYLIC ACID",1.24,"(0.98, 1.55)","6.16e-02",13865
"ACETYLSALICYLIC ACID, CLOPIDOGREL, LISINOPRIL","CLOPIDOGREL",1.24,"(1.11, 1.38)","2.03e-04",4276
"SALBUTAMOL, DILTIAZEM, IPRATROPIUM BROMIDE","DILTIAZEM",1.24,"(0.99, 1.54)","5.69e-02",1848
"OMEPRAZOLE, PREDNISOLONE, FUROSEMIDE","OMEPRAZOLE",1.24,"(0.97, 1.56)","8.05e-02",6244
"PRAVASTATIN, ACETYLSALICYLIC ACID, CLOPIDOGREL","ACETYLSALICYLIC ACID",1.24,"(1.03, 1.48)","2.39e-02",13865
"ACETAMINOPHEN, FUROSEMIDE, ISOSORBIDE MONONITRATE","FUROSEMIDE",1.24,"(0.96, 1.57)","8.28e-02",6619
"ATENOLOL, TRIAMTERENE, HYDROCHLOROTHIAZIDE","HYDROCHLOROTHIAZIDE",1.24,"(0.99, 1.52)","4.88e-02",5169
"TRIAMTERENE, HYDROCHLOROTHIAZIDE, LISINOPRIL","TRIAMTERENE",1.24,"(1, 1.51)","4.28e-02",1069
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, CLOPIDOGREL","ACETYLSALICYLIC ACID",1.24,"(1.1, 1.39)","3.92e-04",13865
"OMEPRAZOLE, SIMVASTATIN, WARFARIN","SIMVASTATIN",1.24,"(1.07, 1.43)","4.22e-03",13151
"METHOTREXATE, PREDNISONE, INFLIXIMAB","METHOTREXATE",1.24,"(0.99, 1.53)","5.53e-02",2396
"METOPROLOL, FUROSEMIDE, LEVOTHYROXINE","METOPROLOL",1.24,"(1.08, 1.41)","2.56e-03",6198
"METOPROLOL, FUROSEMIDE, HEPARIN","FUROSEMIDE",1.24,"(1.02, 1.49)","3.18e-02",6619
"ACETYLSALICYLIC ACID, FUROSEMIDE, AMLODIPINE","ACETYLSALICYLIC ACID",1.24,"(1.11, 1.37)","7.13e-05",13865
"LOSARTAN, POTASSIUM, LEVOTHYROXINE","LEVOTHYROXINE",1.24,"(0.99, 1.53)","5.64e-02",8111
"CARVEDILOL, FUROSEMIDE, AMLODIPINE","AMLODIPINE",1.24,"(1.02, 1.49)","2.89e-02",6244
"OMEPRAZOLE, ACETYLSALICYLIC ACID, LISINOPRIL","LISINOPRIL",1.23,"(1.08, 1.41)","2.18e-03",5419
"PRAVASTATIN, ACETYLSALICYLIC ACID, CLOPIDOGREL","CLOPIDOGREL",1.23,"(1.02, 1.48)","2.64e-02",4276
"OMEPRAZOLE, SALMETEROL, FLUTICASONE PROPIONATE","FLUTICASONE PROPIONATE",1.23,"(1.06, 1.43)","5.68e-03",3257
"NIACIN, ACETYLSALICYLIC ACID, AMLODIPINE","ACETYLSALICYLIC ACID",1.23,"(1.02, 1.48)","2.53e-02",13865
"METOPROLOL, POTASSIUM CHLORIDE, ACETYLSALICYLIC ACID","METOPROLOL",1.23,"(1.07, 1.41)","2.87e-03",6198
"ACETYLSALICYLIC ACID, CLOPIDOGREL, GLIPIZIDE","CLOPIDOGREL",1.23,"(0.98, 1.53)","6.09e-02",4276
"PIPERACILLIN, TAZOBACTAM, CIPROFLOXACIN","PIPERACILLIN",1.23,"(0.85, 1.75)","2.21e-01",246
"ATENOLOL, ACETYLSALICYLIC ACID, ISOSORBIDE MONONITRATE","ISOSORBIDE MONONITRATE",1.23,"(0.97, 1.56)","7.69e-02",1000
"POTASSIUM CHLORIDE, ATORVASTATIN, LEVOTHYROXINE","LEVOTHYROXINE",1.23,"(0.97, 1.55)","7.55e-02",8111
"SALBUTAMOL, TIOTROPIUM, FLUTICASONE PROPIONATE","SALBUTAMOL",1.23,"(1.09, 1.4)","1.27e-03",3911
"MONTELUKAST, OMEPRAZOLE, FLUTICASONE PROPIONATE","FLUTICASONE PROPIONATE",1.23,"(0.94, 1.6)","1.14e-01",3257
"MYCOPHENOLATE MOFETIL, TACROLIMUS, FUROSEMIDE","FUROSEMIDE",1.23,"(0.94, 1.59)","1.05e-01",6619
"TIOTROPIUM, BUDESONIDE, FORMOTEROL","FORMOTEROL",1.23,"(1, 1.5)","4.09e-02",809
"WARFARIN, DIGOXIN, FUROSEMIDE","WARFARIN",1.23,"(1.1, 1.38)","3.22e-04",4188
"POTASSIUM CHLORIDE, ACETYLSALICYLIC ACID, LEVOTHYROXINE","LEVOTHYROXINE",1.23,"(1.05, 1.44)","9.99e-03",8111
"METFORMIN, PANTOPRAZOLE, ACETYLSALICYLIC ACID","ACETYLSALICYLIC ACID",1.23,"(1.01, 1.49)","3.48e-02",13865
"MONTELUKAST, PREDNISONE, SALBUTAMOL","MONTELUKAST",1.23,"(1.01, 1.5)","3.67e-02",1702
"SALBUTAMOL, TIOTROPIUM, FORMOTEROL","SALBUTAMOL",1.23,"(0.99, 1.52)","5.01e-02",3911
"SIMVASTATIN, WARFARIN, AMLODIPINE","SIMVASTATIN",1.23,"(1.03, 1.46)","1.88e-02",13151
"RAMIPRIL, ACETYLSALICYLIC ACID, LEVOTHYROXINE","RAMIPRIL",1.23,"(0.99, 1.52)","5.03e-02",2573
"NIACIN, ACETYLSALICYLIC ACID, CARVEDILOL","NIACIN",1.23,"(0.99, 1.51)","4.73e-02",2773
"ACETYLSALICYLIC ACID, CLOPIDOGREL, LISINOPRIL","ACETYLSALICYLIC ACID",1.23,"(1.1, 1.37)","2.00e-04",13865
"RAMIPRIL, ACETYLSALICYLIC ACID, LEVOTHYROXINE","LEVOTHYROXINE",1.23,"(0.99, 1.51)","5.21e-02",8111
"SALMETEROL, ESCITALOPRAM, FLUTICASONE PROPIONATE","ESCITALOPRAM",1.23,"(0.97, 1.54)","7.24e-02",2158
"METFORMIN, CARVEDILOL, FUROSEMIDE","CARVEDILOL",1.23,"(1, 1.51)","4.86e-02",2012
"SALBUTAMOL, THEOPHYLLINE, FLUTICASONE PROPIONATE","THEOPHYLLINE",1.23,"(0.94, 1.6)","1.21e-01",546
"METOPROLOL, SALMETEROL, ACETYLSALICYLIC ACID","ACETYLSALICYLIC ACID",1.23,"(0.99, 1.51)","5.25e-02",13865
"METOPROLOL, ACETYLSALICYLIC ACID, FUROSEMIDE","METOPROLOL",1.23,"(1.12, 1.34)","6.64e-06",6198
"MONTELUKAST, SALMETEROL, IPRATROPIUM BROMIDE","IPRATROPIUM BROMIDE",1.23,"(0.94, 1.58)","1.10e-01",1215
"METFORMIN, ATORVASTATIN, ROSIGLITAZONE","METFORMIN",1.23,"(1.03, 1.46)","2.06e-02",4985
"NIACIN, SIMVASTATIN, EZETIMIBE","NIACIN",1.23,"(0.96, 1.56)","8.74e-02",2773
"ACETAMINOPHEN, BUDESONIDE, FORMOTEROL","ACETAMINOPHEN",1.23,"(0.97, 1.53)","7.37e-02",10717
"ACETAMINOPHEN, DEXTROMETHORPHAN, GUAIFENESIN","ACETAMINOPHEN",1.23,"(1.02, 1.47)","2.80e-02",10717
"RAMIPRIL, ACETYLSALICYLIC ACID, HYDROCHLOROTHIAZIDE","RAMIPRIL",1.23,"(0.96, 1.56)","9.74e-02",2573
"METOPROLOL, WARFARIN, FUROSEMIDE","METOPROLOL",1.23,"(1.09, 1.38)","4.67e-04",6198
"METFORMIN, PIOGLITAZONE, GLYBURIDE","GLYBURIDE",1.23,"(0.96, 1.56)","9.99e-02",1127
"ATENOLOL, CLOPIDOGREL, LISINOPRIL","ATENOLOL",1.23,"(0.96, 1.55)","8.37e-02",4333
"METFORMIN, ATORVASTATIN, GLIMEPIRIDE","METFORMIN",1.23,"(0.95, 1.57)","1.02e-01",4985
"ONDANSETRON, PACLITAXEL, CARBOPLATIN","PACLITAXEL",1.23,"(0.87, 1.7)","2.07e-01",812
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, ISOSORBIDE MONONITRATE","ISOSORBIDE MONONITRATE",1.23,"(1, 1.5)","4.20e-02",1000
"ATORVASTATIN, ROFECOXIB, ACETYLSALICYLIC ACID","ACETYLSALICYLIC ACID",1.23,"(1.01, 1.48)","3.38e-02",13865
"QUETIAPINE, SALMETEROL, FLUTICASONE PROPIONATE","FLUTICASONE PROPIONATE",1.23,"(0.92, 1.61)","1.33e-01",3257
"ACETYLSALICYLIC ACID, FENOFIBRATE, FUROSEMIDE","FUROSEMIDE",1.23,"(0.95, 1.56)","9.46e-02",6619
"SIMVASTATIN, VITAMIN C, ACETYLSALICYLIC ACID","VITAMIN C",1.23,"(0.98, 1.53)","7.20e-02",1351
"NITROGLYCERIN, ATORVASTATIN, ACETYLSALICYLIC ACID","NITROGLYCERIN",1.23,"(1.05, 1.43)","1.03e-02",1377
"ATORVASTATIN, VITAMIN E, ACETYLSALICYLIC ACID","ATORVASTATIN",1.23,"(1.01, 1.47)","3.18e-02",14247
"METFORMIN, METOPROLOL, POTASSIUM CHLORIDE","METOPROLOL",1.23,"(0.96, 1.54)","8.39e-02",6198
"MYCOPHENOLATE MOFETIL, PREDNISONE, CYCLOSPORINE","PREDNISONE",1.23,"(1.01, 1.48)","3.64e-02",4984
"METOPROLOL, ACETYLSALICYLIC ACID, GLIPIZIDE","ACETYLSALICYLIC ACID",1.23,"(1.01, 1.48)","4.01e-02",13865
"POTASSIUM CHLORIDE, SALBUTAMOL, LEVOTHYROXINE","LEVOTHYROXINE",1.23,"(0.98, 1.52)","6.70e-02",8111
"POTASSIUM CHLORIDE, FUROSEMIDE, LEVOTHYROXINE","POTASSIUM CHLORIDE",1.23,"(1.08, 1.39)","1.93e-03",2515
"ACETYLSALICYLIC ACID, INSULIN GLARGINE, LISINOPRIL","ACETYLSALICYLIC ACID",1.22,"(1.01, 1.47)","3.26e-02",13865
"ACETYLSALICYLIC ACID, GLYBURIDE, LISINOPRIL","ACETYLSALICYLIC ACID",1.22,"(0.99, 1.5)","5.09e-02",13865
"METFORMIN, EZETIMIBE, LISINOPRIL","LISINOPRIL",1.22,"(0.95, 1.55)","9.80e-02",5419
"DILTIAZEM, FUROSEMIDE, LEVOTHYROXINE","FUROSEMIDE",1.22,"(0.95, 1.55)","9.72e-02",6619
"OMEPRAZOLE, SALBUTAMOL, SALMETEROL","OMEPRAZOLE",1.22,"(1.03, 1.45)","1.87e-02",6244
"SPIRONOLACTONE, FUROSEMIDE, LANSOPRAZOLE","FUROSEMIDE",1.22,"(0.98, 1.51)","6.65e-02",6619
"CYCLOPHOSPHAMIDE, EPIRUBICIN, FLUOROURACIL","CYCLOPHOSPHAMIDE",1.22,"(0.93, 1.59)","1.44e-01",1047
"SIMVASTATIN, ACETYLSALICYLIC ACID, ALPRAZOLAM","SIMVASTATIN",1.22,"(1.06, 1.41)","6.41e-03",13151
"METFORMIN, METOPROLOL, CLOPIDOGREL","METOPROLOL",1.22,"(1.02, 1.45)","2.43e-02",6198
"CLOPIDOGREL, FUROSEMIDE, LEVOTHYROXINE","LEVOTHYROXINE",1.22,"(1.02, 1.46)","2.78e-02",8111
"NIACIN, ACETYLSALICYLIC ACID, FENOFIBRATE","NIACIN",1.22,"(0.98, 1.51)","6.37e-02",2773
"MIDAZOLAM, ACETYLSALICYLIC ACID, HEPARIN","HEPARIN",1.22,"(0.87, 1.67)","2.24e-01",860
"ROFECOXIB, SIMVASTATIN, ACETYLSALICYLIC ACID","ACETYLSALICYLIC ACID",1.22,"(0.98, 1.51)","6.77e-02",13865
"ACETAMINOPHEN, FOLIC ACID, HYDROCODONE","HYDROCODONE",1.22,"(1.07, 1.39)","2.15e-03",4590
"METOPROLOL, ATORVASTATIN, ISOSORBIDE MONONITRATE","ISOSORBIDE MONONITRATE",1.22,"(0.96, 1.54)","8.95e-02",1000
"METFORMIN, EXENATIDE, GLIPIZIDE","EXENATIDE",1.22,"(0.91, 1.61)","1.51e-01",791
"METFORMIN, METOPROLOL, GLIPIZIDE","GLIPIZIDE",1.22,"(0.97, 1.52)","8.01e-02",1189
"OMEPRAZOLE, TIOTROPIUM, ACETYLSALICYLIC ACID","OMEPRAZOLE",1.22,"(0.94, 1.57)","1.27e-01",6244
"ATENOLOL, ACETYLSALICYLIC ACID, CLOPIDOGREL","CLOPIDOGREL",1.22,"(1.06, 1.4)","5.94e-03",4276
"METFORMIN, VALSARTAN, AMLODIPINE","AMLODIPINE",1.22,"(0.95, 1.55)","1.11e-01",6244
"VITAMIN D, CALCIUM, ADALIMUMAB","ADALIMUMAB",1.22,"(0.84, 1.72)","2.49e-01",2865
"ATENOLOL, ACETYLSALICYLIC ACID, CLOPIDOGREL","ACETYLSALICYLIC ACID",1.22,"(1.06, 1.4)","5.26e-03",13865
"OMEPRAZOLE, ACETYLSALICYLIC ACID, CLOPIDOGREL","OMEPRAZOLE",1.22,"(1.06, 1.4)","5.49e-03",6244
"TRIMETHOPRIM, ZIDOVUDINE, LAMIVUDINE","LAMIVUDINE",1.22,"(0.89, 1.63)","1.74e-01",803
"ATORVASTATIN, FUROSEMIDE, IRON","ATORVASTATIN",1.22,"(1.01, 1.46)","3.15e-02",14247
"POTASSIUM CHLORIDE, ACETYLSALICYLIC ACID, LEVOTHYROXINE","ACETYLSALICYLIC ACID",1.22,"(1.04, 1.43)","1.52e-02",13865
"SALBUTAMOL, SALMETEROL, THEOPHYLLINE","THEOPHYLLINE",1.22,"(0.93, 1.59)","1.35e-01",546
"METFORMIN, OMEPRAZOLE, SIMVASTATIN","OMEPRAZOLE",1.22,"(1.02, 1.45)","2.75e-02",6244
"RAMIPRIL, ACETYLSALICYLIC ACID, LEVOTHYROXINE","ACETYLSALICYLIC ACID",1.22,"(0.98, 1.5)","6.12e-02",13865
"PEGFILGRASTIM, CYCLOPHOSPHAMIDE, DOXORUBICIN","CYCLOPHOSPHAMIDE",1.22,"(0.95, 1.55)","1.13e-01",1047
"SALBUTAMOL, BUDESONIDE, IPRATROPIUM BROMIDE","IPRATROPIUM BROMIDE",1.22,"(1, 1.48)","4.72e-02",1215
"NIACIN, ATENOLOL, ACETYLSALICYLIC ACID","ACETYLSALICYLIC ACID",1.22,"(0.98, 1.49)","6.24e-02",13865
"RAMIPRIL, ACETYLSALICYLIC ACID, HYDROCHLOROTHIAZIDE","ACETYLSALICYLIC ACID",1.22,"(0.95, 1.54)","1.02e-01",13865
"MONTELUKAST, SALBUTAMOL, LEVOTHYROXINE","LEVOTHYROXINE",1.22,"(0.99, 1.49)","5.71e-02",8111
"OLANZAPINE, QUETIAPINE, HALOPERIDOL","QUETIAPINE",1.22,"(0.89, 1.63)","1.93e-01",2018
"SALBUTAMOL, SALMETEROL, HYDROCHLOROTHIAZIDE","HYDROCHLOROTHIAZIDE",1.22,"(1, 1.48)","4.90e-02",5169
"METOPROLOL, EZETIMIBE, LISINOPRIL","LISINOPRIL",1.22,"(0.94, 1.55)","1.11e-01",5419
"ROSUVASTATIN, ACETYLSALICYLIC ACID, EZETIMIBE","EZETIMIBE",1.22,"(1.02, 1.44)","2.34e-02",4808
"ACETYLSALICYLIC ACID, FUROSEMIDE, INSULIN LISPRO","ACETYLSALICYLIC ACID",1.22,"(0.95, 1.54)","1.06e-01",13865
"VITAMIN D, CALCIUM, LISINOPRIL","CALCIUM",1.22,"(0.99, 1.48)","5.29e-02",3520
"SULFAMETHOXAZOLE, TENOFOVIR, EMTRICITABINE","TENOFOVIR",1.22,"(0.88, 1.64)","2.14e-01",691
"METOPROLOL, VITAMIN C, ACETYLSALICYLIC ACID","ACETYLSALICYLIC ACID",1.22,"(0.96, 1.53)","9.11e-02",13865
"PANTOPRAZOLE, ACETYLSALICYLIC ACID, AMLODIPINE","AMLODIPINE",1.22,"(1.01, 1.45)","2.95e-02",6244
"ALLOPURINOL, FUROSEMIDE, AMLODIPINE","AMLODIPINE",1.22,"(1.01, 1.45)","3.46e-02",6244
"SALBUTAMOL, BUDESONIDE, IPRATROPIUM BROMIDE","SALBUTAMOL",1.22,"(1, 1.46)","4.19e-02",3911
"METOPROLOL, ACETYLSALICYLIC ACID, ENOXAPARIN","METOPROLOL",1.22,"(0.97, 1.51)","7.43e-02",6198
"HYDROCODONE, LEVOTHYROXINE, LISINOPRIL","HYDROCODONE",1.22,"(0.96, 1.52)","9.43e-02",4590
"POTASSIUM, ACETYLSALICYLIC ACID, CLOPIDOGREL","ACETYLSALICYLIC ACID",1.22,"(0.97, 1.51)","8.15e-02",13865
"DIGOXIN, DILTIAZEM, FUROSEMIDE","DILTIAZEM",1.22,"(1, 1.47)","4.37e-02",1848
"SALMETEROL, ACETYLSALICYLIC ACID, FLUTICASONE PROPIONATE","ACETYLSALICYLIC ACID",1.22,"(1.1, 1.34)","1.38e-04",13865
"NITROGLYCERIN, ACETYLSALICYLIC ACID, CLOPIDOGREL","CLOPIDOGREL",1.21,"(1.07, 1.38)","2.65e-03",4276
"METFORMIN, EXENATIDE, INSULIN GLARGINE","EXENATIDE",1.21,"(0.88, 1.64)","2.10e-01",791
"NITROGLYCERIN, FUROSEMIDE, LEVOTHYROXINE","NITROGLYCERIN",1.21,"(0.95, 1.54)","1.07e-01",1377
"RAMIPRIL, DIGOXIN, FUROSEMIDE","FUROSEMIDE",1.21,"(0.95, 1.53)","1.09e-01",6619
"POTASSIUM CHLORIDE, ACETYLSALICYLIC ACID, CLOPIDOGREL","ACETYLSALICYLIC ACID",1.21,"(1.03, 1.42)","1.73e-02",13865
"SALBUTAMOL, TIOTROPIUM, ACETYLSALICYLIC ACID","ACETYLSALICYLIC ACID",1.21,"(1.04, 1.41)","1.20e-02",13865
"ACETYLSALICYLIC ACID, AMIODARONE, LEVOTHYROXINE","AMIODARONE",1.21,"(0.91, 1.59)","1.60e-01",1096
"SALBUTAMOL, SALMETEROL, DILTIAZEM","DILTIAZEM",1.21,"(0.94, 1.55)","1.35e-01",1848
"METOPROLOL, CLOPIDOGREL, LEVOTHYROXINE","METOPROLOL",1.21,"(1.01, 1.46)","4.01e-02",6198
"SPIRONOLACTONE, ESOMEPRAZOLE, FUROSEMIDE","FUROSEMIDE",1.21,"(0.94, 1.54)","1.13e-01",6619
"POTASSIUM CHLORIDE, DIGOXIN, FUROSEMIDE","POTASSIUM CHLORIDE",1.21,"(1.06, 1.38)","3.64e-03",2515
"METOPROLOL, FUROSEMIDE, LEVOTHYROXINE","LEVOTHYROXINE",1.21,"(1.06, 1.39)","5.15e-03",8111
"NITROGLYCERIN, ACETYLSALICYLIC ACID, CLOPIDOGREL","ACETYLSALICYLIC ACID",1.21,"(1.07, 1.37)","2.26e-03",13865
"POTASSIUM CHLORIDE, ACETYLSALICYLIC ACID, CLOPIDOGREL","CLOPIDOGREL",1.21,"(1.03, 1.42)","1.85e-02",4276
"SALBUTAMOL, BUDESONIDE, LEVOTHYROXINE","SALBUTAMOL",1.21,"(0.91, 1.59)","1.74e-01",3911
"MONTELUKAST, SALMETEROL, FUROSEMIDE","MONTELUKAST",1.21,"(0.92, 1.58)","1.66e-01",1702
"TENOFOVIR, TRIMETHOPRIM, EMTRICITABINE","TENOFOVIR",1.21,"(0.9, 1.6)","1.92e-01",691
"POTASSIUM, ACETYLSALICYLIC ACID, CLOPIDOGREL","CLOPIDOGREL",1.21,"(0.96, 1.51)","9.15e-02",4276
"METOPROLOL, EZETIMIBE, LISINOPRIL","METOPROLOL",1.21,"(0.94, 1.54)","1.27e-01",6198
"METOPROLOL, POTASSIUM CHLORIDE, AMLODIPINE","POTASSIUM CHLORIDE",1.21,"(0.96, 1.51)","9.68e-02",2515
"VALSARTAN, HYDROCHLOROTHIAZIDE, AMLODIPINE","HYDROCHLOROTHIAZIDE",1.21,"(1.01, 1.43)","3.11e-02",5169
"WARFARIN, ACETYLSALICYLIC ACID, ALLOPURINOL","ACETYLSALICYLIC ACID",1.21,"(0.97, 1.49)","7.51e-02",13865
"METFORMIN, GLYBURIDE, AMLODIPINE","AMLODIPINE",1.21,"(0.96, 1.51)","8.97e-02",6244
"VITAMIN C, VITAMIN D, ACETYLSALICYLIC ACID","ACETYLSALICYLIC ACID",1.21,"(0.97, 1.49)","8.02e-02",13865
"PHENYLEPHRINE, ACETAMINOPHEN, GUAIFENESIN","ACETAMINOPHEN",1.21,"(1, 1.45)","4.50e-02",10717
"OMEPRAZOLE, ACETYLSALICYLIC ACID, CALCIUM","CALCIUM",1.21,"(1.02, 1.43)","3.05e-02",3520
"NIACIN, ACETYLSALICYLIC ACID, CARVEDILOL","ACETYLSALICYLIC ACID",1.21,"(0.98, 1.48)","6.61e-02",13865
"METFORMIN, GLIPIZIDE, AMLODIPINE","GLIPIZIDE",1.21,"(0.9, 1.59)","1.74e-01",1189
"METHOTREXATE, ACETAMINOPHEN, FOLIC ACID","METHOTREXATE",1.21,"(1.01, 1.43)","3.14e-02",2396
"PREDNISONE, ACETAMINOPHEN, CODEINE","CODEINE",1.21,"(0.92, 1.57)","1.54e-01",911
"METFORMIN, ACETYLSALICYLIC ACID, AMLODIPINE","AMLODIPINE",1.21,"(1.05, 1.39)","8.26e-03",6244
"SIMVASTATIN, ACETYLSALICYLIC ACID, CELECOXIB","SIMVASTATIN",1.21,"(1.01, 1.44)","3.43e-02",13151
"SPIRONOLACTONE, ACETYLSALICYLIC ACID, FUROSEMIDE","FUROSEMIDE",1.21,"(1.07, 1.36)","2.31e-03",6619
"SPIRONOLACTONE, CARVEDILOL, FUROSEMIDE","CARVEDILOL",1.21,"(1.03, 1.41)","1.80e-02",2012
"VITAMIN D, ACETYLSALICYLIC ACID, FISH OIL","ACETYLSALICYLIC ACID",1.21,"(0.99, 1.46)","5.52e-02",13865
"CLOPIDOGREL, FUROSEMIDE, LEVOTHYROXINE","CLOPIDOGREL",1.21,"(1, 1.44)","4.02e-02",4276
"ATORVASTATIN, VITAMIN D, CALCIUM","ATORVASTATIN",1.21,"(1.02, 1.42)","2.34e-02",14247
"VALSARTAN, ACETYLSALICYLIC ACID, LEVOTHYROXINE","LEVOTHYROXINE",1.21,"(0.97, 1.48)","7.20e-02",8111
"OMEPRAZOLE, RAMIPRIL, ACETYLSALICYLIC ACID","OMEPRAZOLE",1.21,"(0.97, 1.49)","8.22e-02",6244
"TRIAMTERENE, HYDROCHLOROTHIAZIDE, LEVOTHYROXINE","TRIAMTERENE",1.21,"(1.01, 1.43)","3.10e-02",1069
"RITONAVIR, EFAVIRENZ, LAMIVUDINE","RITONAVIR",1.21,"(0.9, 1.59)","1.75e-01",825
"SALMETEROL, FLUTICASONE PROPIONATE, FUROSEMIDE","FUROSEMIDE",1.21,"(1.07, 1.36)","2.59e-03",6619
"ACETYLSALICYLIC ACID, FUROSEMIDE, ISOSORBIDE DINITRATE","ISOSORBIDE DINITRATE",1.21,"(0.9, 1.59)","1.83e-01",351
"PREDNISONE, DOXORUBICIN, ETOPOSIDE","ETOPOSIDE",1.21,"(0.74, 1.89)","3.93e-01",215
"ACETAMINOPHEN, HYDROCODONE, LENALIDOMIDE","HYDROCODONE",1.2,"(0.98, 1.46)","6.28e-02",4590
"NIACIN, VALSARTAN, ACETYLSALICYLIC ACID","NIACIN",1.2,"(0.95, 1.51)","1.10e-01",2773
"CYCLOPHOSPHAMIDE, DOXORUBICIN, FILGRASTIM","DOXORUBICIN",1.2,"(0.91, 1.58)","1.85e-01",825
"TENOFOVIR, EMTRICITABINE, LOPINAVIR","EMTRICITABINE",1.2,"(0.93, 1.55)","1.44e-01",363
"RAMIPRIL, ACETYLSALICYLIC ACID, HYDROCHLOROTHIAZIDE","HYDROCHLOROTHIAZIDE",1.2,"(0.94, 1.53)","1.33e-01",5169
"METOPROLOL, OMEPRAZOLE, FOLIC ACID","METOPROLOL",1.2,"(0.94, 1.53)","1.33e-01",6198
"LOSARTAN, FUROSEMIDE, AMLODIPINE","LOSARTAN",1.2,"(0.96, 1.49)","9.85e-02",2378
"METFORMIN, WARFARIN, LISINOPRIL","LISINOPRIL",1.2,"(0.94, 1.52)","1.22e-01",5419
"ATENOLOL, ATORVASTATIN, CLOPIDOGREL","ATENOLOL",1.2,"(0.99, 1.46)","5.91e-02",4333
"SIMVASTATIN, ESOMEPRAZOLE, FUROSEMIDE","SIMVASTATIN",1.2,"(1.03, 1.41)","2.07e-02",13151
"WARFARIN, ACETYLSALICYLIC ACID, DIGOXIN","ACETYLSALICYLIC ACID",1.2,"(1.04, 1.39)","1.07e-02",13865
"LOSARTAN, POTASSIUM, AMLODIPINE","AMLODIPINE",1.2,"(1, 1.44)","5.12e-02",6244
"ACETAMINOPHEN, ADALIMUMAB, FOLIC ACID","ADALIMUMAB",1.2,"(0.93, 1.54)","1.52e-01",2865
"SIMVASTATIN, GLIPIZIDE, LISINOPRIL","GLIPIZIDE",1.2,"(0.92, 1.56)","1.60e-01",1189
"PACLITAXEL, BEVACIZUMAB, CARBOPLATIN","BEVACIZUMAB",1.2,"(0.83, 1.7)","2.93e-01",525
"METFORMIN, SPIRONOLACTONE, FUROSEMIDE","METFORMIN",1.2,"(0.93, 1.53)","1.29e-01",4985
"METFORMIN, ATENOLOL, SIMVASTATIN","ATENOLOL",1.2,"(0.99, 1.44)","4.97e-02",4333
"TIOTROPIUM, ACETYLSALICYLIC ACID, FLUTICASONE PROPIONATE","ACETYLSALICYLIC ACID",1.2,"(1.01, 1.42)","3.56e-02",13865
"ATORVASTATIN, FUROSEMIDE, ISOSORBIDE MONONITRATE","ISOSORBIDE MONONITRATE",1.2,"(0.95, 1.5)","1.07e-01",1000
"OMEPRAZOLE, DILTIAZEM, FUROSEMIDE","OMEPRAZOLE",1.2,"(0.93, 1.53)","1.39e-01",6244
"METHOTREXATE, SALBUTAMOL, FOLIC ACID","SALBUTAMOL",1.2,"(0.91, 1.56)","1.74e-01",3911
"SALBUTAMOL, HYDROCHLOROTHIAZIDE, IPRATROPIUM BROMIDE","HYDROCHLOROTHIAZIDE",1.2,"(0.98, 1.46)","7.44e-02",5169
"CLONIDINE, FUROSEMIDE, AMLODIPINE","FUROSEMIDE",1.2,"(0.94, 1.52)","1.22e-01",6619
"ATENOLOL, ACETYLSALICYLIC ACID, FOLIC ACID","ACETYLSALICYLIC ACID",1.2,"(0.97, 1.47)","8.34e-02",13865
"ACETYLSALICYLIC ACID, INSULIN GLARGINE, AMLODIPINE","ACETYLSALICYLIC ACID",1.2,"(0.97, 1.47)","8.20e-02",13865
"NIACIN, ACETYLSALICYLIC ACID, FENOFIBRATE","ACETYLSALICYLIC ACID",1.2,"(0.97, 1.48)","8.75e-02",13865
"METHOTREXATE, FOLIC ACID, LEVOTHYROXINE","METHOTREXATE",1.2,"(0.94, 1.51)","1.15e-01",2396
"METFORMIN, FUROSEMIDE, AMLODIPINE","AMLODIPINE",1.2,"(0.99, 1.44)","5.39e-02",6244
"QUETIAPINE, ACETAMINOPHEN, CLONAZEPAM","CLONAZEPAM",1.2,"(0.95, 1.5)","1.08e-01",3169
"POTASSIUM CHLORIDE, RAMIPRIL, FUROSEMIDE","POTASSIUM CHLORIDE",1.2,"(0.96, 1.49)","1.07e-01",2515
"OMEPRAZOLE, SALBUTAMOL, BUDESONIDE","OMEPRAZOLE",1.2,"(0.93, 1.53)","1.42e-01",6244
"OMEPRAZOLE, ATORVASTATIN, WARFARIN","ATORVASTATIN",1.2,"(0.99, 1.44)","5.29e-02",14247
"METFORMIN, ACETYLSALICYLIC ACID, FENOFIBRATE","ACETYLSALICYLIC ACID",1.2,"(0.98, 1.46)","6.79e-02",13865
